date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-13,2차전지(소재/부품),+3.73%,+1.91%,1703146,17031.5,75
2026-06-13,밸류업(24년 기업가치 제고계획 발표),+3.73%,+1.24%,21576526,215765.3,91
2026-06-13,남북경협,+3.72%,+1.15%,421731,4217.3,29
2026-06-13,NFT(대체불가토큰),+3.72%,+0.16%,11647328,116473.3,20
2026-06-13,조선기자재,+3.69%,+1.82%,214739,2147.4,36
2026-06-13,니켈,+3.69%,+0.07%,585036,5850.4,14
2026-06-13,타이어,+3.66%,+1.94%,108828,1088.3,9
2026-06-13,SNS(소셜네트워크서비스),+3.66%,-0.21%,1481843,14818.4,10
2026-06-13,강관업체(Steel pipe),+3.65%,+0.42%,25342,253.4,11
2026-06-13,플렉서블 디스플레이,+3.65%,+2.43%,11926584,119265.8,25
2026-06-13,폴더블폰,+3.65%,+1.33%,14128555,141285.5,24
2026-06-13,CXL(컴퓨트익스프레스링크),+3.64%,+3.03%,21472086,214720.9,13
2026-06-13,해저터널(지하화/지하도로 등),+3.62%,+1.44%,88944,889.4,9
2026-06-13,건설 중소형,+3.62%,+1.44%,25323,253.2,26
2026-06-13,2차전지,+3.61%,+1.83%,2519756,25197.6,144
2026-06-13,음원/음반,+3.60%,+2.24%,301245,3012.4,15
2026-06-13,스마트홈(홈네트워크),+3.58%,+0.84%,11161271,111612.7,23
2026-06-13,키오스크(KIOSK),+3.56%,+0.76%,4238,42.4,10
2026-06-13,여행,+3.47%,+2.10%,16399,164.0,9
2026-06-13,수소에너지(수소차/연료전지 등),+3.47%,+1.35%,2841881,28418.8,71
2026-06-13,스마트팩토리(스마트공장),+3.47%,+0.71%,1853124,18531.2,39
2026-06-13,태양광에너지,+3.46%,+2.24%,3773929,37739.3,44
2026-06-13,밸류업(25년 기업가치 제고계획 발표),+3.42%,+2.11%,7815409,78154.1,85
2026-06-13,아이폰,+3.41%,+1.82%,25791279,257912.8,20
2026-06-13,공기청정기,+3.38%,+1.24%,11169286,111692.9,12
2026-06-13,애플페이,+3.38%,+0.79%,11791,117.9,8
2026-06-13,2차전지(전고체),+3.37%,+1.90%,4334195,43341.9,30
2026-06-13,전기차(충전소/충전기),+3.37%,+0.64%,1880167,18801.7,25
2026-06-13,갤럭시 부품주,+3.36%,+2.22%,13918736,139187.4,39
2026-06-13,소캠(SOCAMM),+3.33%,+6.16%,22308783,223087.8,11
2026-06-13,항공기부품,+3.31%,+1.46%,973845,9738.5,15
2026-06-13,페라이트,+3.31%,+1.46%,26636,266.4,14
2026-06-13,2차전지(장비),+3.27%,+1.84%,94625,946.2,47
2026-06-13,전력설비,+3.26%,+1.52%,2472173,24721.7,34
2026-06-13,철강 중소형,+3.24%,+0.98%,36756,367.6,36
2026-06-13,3D 프린터,+3.23%,+1.07%,360245,3602.4,11
2026-06-13,재난/안전(지진/화재 등),+3.23%,+1.63%,55410,554.1,21
2026-06-13,UAM(도심항공모빌리티),+3.17%,+1.00%,2366874,23668.7,25
2026-06-13,삼성페이,+3.16%,+1.28%,10272046,102720.5,26
2026-06-13,마스크,+3.15%,+1.63%,23071,230.7,22
2026-06-13,전력저장장치(ESS),+3.15%,+1.61%,3288591,32885.9,41
2026-06-13,전기차,+3.10%,+0.84%,5033644,50336.4,98
2026-06-13,비철금속,+3.08%,-0.01%,86905,869.0,25
2026-06-13,폐배터리,+3.07%,+0.90%,1525738,15257.4,20
2026-06-13,지능형로봇/인공지능(AI),+3.06%,+0.40%,2367516,23675.2,66
2026-06-13,은행,+3.06%,+1.94%,938816,9388.2,11
2026-06-13,일자리(취업),+3.06%,+1.69%,5709,57.1,9
2026-06-13,렌터카,+3.05%,+1.04%,9090,90.9,4
2026-06-13,자율주행차,+3.04%,+0.90%,29694662,296946.6,59
2026-06-13,유리 기판,+2.99%,+2.26%,3735376,37353.8,20
2026-06-13,희귀금속(희토류 등),+2.98%,+0.85%,244036,2440.4,17
2026-06-13,석유화학,+2.96%,+2.58%,486052,4860.5,17
2026-06-13,스마트폰,+2.96%,+1.42%,11944996,119450.0,62
2026-06-13,환율하락 수혜,+2.91%,+1.07%,653556,6535.6,23
2026-06-13,자동차부품,+2.89%,+1.05%,1680899,16809.0,147
2026-06-13,아스콘(아스팔트 콘크리트),+2.89%,+0.64%,7032,70.3,9
2026-06-13,두나무(Dunamu),+2.89%,+1.71%,238014,2380.1,11
2026-06-13,고체산화물 연료전지(SOFC),+2.89%,+3.32%,328631,3286.3,13
2026-06-13,엔터테인먼트,+2.88%,+1.67%,304666,3046.7,31
2026-06-13,2차전지(LFP/리튬인산철),+2.87%,+1.90%,327801,3278.0,12
2026-06-13,김밥(냉동김밥 등),+2.87%,+1.82%,1369,13.7,6
2026-06-13,무선충전기술,+2.86%,+0.76%,11474766,114747.7,12
2026-06-13,보안주(물리),+2.85%,+1.26%,135344,1353.4,19
2026-06-13,카카오뱅크(kakao BANK),+2.82%,+0.60%,559239,5592.4,11
2026-06-13,여름,+2.80%,+2.21%,436889,4368.9,28
2026-06-13,조림사업,+2.77%,+0.67%,97383,973.8,11
2026-06-13,전기차 화재 방지(배터리 열폭주 등),+2.77%,+1.31%,43564,435.6,28
2026-06-13,광통신(광케이블/광섬유 등),+2.72%,+1.79%,921734,9217.3,14
2026-06-13,그래핀,+2.71%,+0.88%,24031,240.3,13
2026-06-13,지주사,+2.70%,+1.62%,4871839,48718.4,127
2026-06-13,골판지 제조,+2.69%,+1.01%,3680,36.8,10
2026-06-13,공작기계,+2.67%,+0.91%,25699,257.0,14
2026-06-13,코로나19(음압병실/음압구급차),+2.67%,+1.92%,24514,245.1,7
2026-06-13,"주류업(주정, 에탄올 등)",+2.66%,+1.12%,10335,103.3,13
2026-06-13,화학섬유,+2.64%,+2.23%,44776,447.8,6
2026-06-13,쿠팡(coupang),+2.62%,+1.25%,56209,562.1,21
2026-06-13,제습기,+2.55%,+0.14%,10902571,109025.7,8
2026-06-13,5G(5세대 이동통신),+2.54%,+0.61%,12820388,128203.9,54
2026-06-13,양자암호/양자컴퓨팅,+2.51%,-0.04%,356935,3569.3,26
2026-06-13,마이데이터,+2.50%,+0.69%,1307810,13078.1,11
2026-06-13,스마트그리드(지능형전력망),+2.49%,+1.39%,770104,7701.0,20
2026-06-13,영상콘텐츠,+2.46%,+1.18%,36945,369.4,35
2026-06-13,모더나(MODERNA),+2.44%,+2.08%,111835,1118.3,6
2026-06-13,스테이블코인,+2.42%,+0.70%,1566197,15662.0,25
2026-06-13,LED,+2.40%,+0.69%,11251708,112517.1,38
2026-06-13,귀금속(금/은),+2.40%,+1.38%,51159,511.6,4
2026-06-13,생명보험,+2.39%,+3.17%,356437,3564.4,5
2026-06-13,콜드체인(저온 유통),+2.39%,+1.28%,62460,624.6,12
2026-06-13,초전도체,+2.39%,+1.46%,543223,5432.2,15
2026-06-13,보안주(정보),+2.36%,+0.54%,83171,831.7,51
2026-06-13,태풍 및 장마,+2.36%,+1.64%,10177,101.8,10
2026-06-13,2026 상반기 신규상장,+2.36%,-0.82%,219375,2193.8,27
2026-06-13,손해보험,+2.35%,+2.27%,165668,1656.7,8
2026-06-13,보톡스(보툴리눔톡신),+2.31%,+2.40%,49620,496.2,13
2026-06-13,SI(시스템통합),+2.30%,+0.59%,1000791,10007.9,30
2026-06-13,수산,+2.28%,+0.87%,3619,36.2,10
2026-06-13,마리화나(대마),+2.28%,+1.00%,5943,59.4,10
2026-06-13,모바일솔루션(스마트폰),+2.25%,+1.42%,37171,371.7,23
2026-06-13,가상현실(VR),+2.25%,+0.79%,10902737,109027.4,27
2026-06-13,마이크로 LED,+2.22%,+1.94%,10908971,109089.7,11
2026-06-13,제지,+2.21%,+0.87%,4074,40.7,14
2026-06-13,우주항공산업(누리호/인공위성 등),+2.21%,+2.15%,1723091,17230.9,37
2026-06-13,페인트,+2.21%,+1.45%,16536,165.4,8
2026-06-13,PCB(FPCB 등),+2.20%,+3.57%,4821574,48215.7,31
2026-06-13,교육/온라인 교육,+2.18%,+1.40%,14972,149.7,27
2026-06-13,미디어(방송/신문),+2.15%,+0.35%,5757,57.6,12
2026-06-13,바이오시밀러(복제 바이오의약품),+2.14%,+1.43%,609401,6094.0,21
2026-06-13,가상화폐(비트코인 등),+2.14%,+0.73%,204407,2044.1,25
2026-06-13,블록체인,+2.14%,+0.09%,2077063,20770.6,23
2026-06-13,인터넷은행,+2.12%,+1.22%,762483,7624.8,31
2026-06-13,화폐/금융자동화기기(디지털화폐 등),+2.11%,+0.66%,43642,436.4,10
2026-06-13,모바일콘텐츠(스마트폰/태블릿PC),+2.11%,+1.23%,3642835,36428.3,32
2026-06-13,지역화폐,+2.10%,+2.43%,5301,53.0,5
2026-06-13,日제품 불매운동(수혜),+2.09%,+1.08%,6298,63.0,20
2026-06-13,광고,+2.07%,+1.39%,71493,714.9,25
2026-06-13,화이자(PFIZER),+2.07%,+2.00%,31808,318.1,5
2026-06-13,야놀자(Yanolja),+2.05%,+1.89%,113340,1133.4,5
2026-06-13,NI(네트워크통합),+2.04%,+1.09%,4875,48.8,7
2026-06-13,전자결제(전자화폐),+2.04%,+0.78%,51371,513.7,13
2026-06-13,탈모 치료,+2.03%,+1.10%,70176,701.8,26
2026-06-13,DMZ 평화공원,+2.02%,+1.08%,20088,200.9,18
2026-06-13,코로나19(진단키트),+2.00%,+1.23%,56278,562.8,40
2026-06-13,핀테크(FinTech),+1.98%,+0.87%,1685693,16856.9,33
2026-06-13,2025 하반기 신규상장,+1.98%,+1.22%,193603,1936.0,66
2026-06-13,줄기세포,+1.97%,+2.16%,63193,631.9,18
2026-06-13,폐기물처리,+1.97%,+1.63%,2507,25.1,5
2026-06-13,자원개발,+1.96%,+1.05%,476352,4763.5,14
2026-06-13,소매유통,+1.94%,+2.60%,325923,3259.2,20
2026-06-13,웹툰,+1.94%,+1.38%,1487882,14878.8,15
2026-06-13,의료AI,+1.93%,+1.96%,287056,2870.6,30
2026-06-13,마켓컬리(kurly),+1.91%,+0.51%,556862,5568.6,10
2026-06-13,증강현실(AR),+1.89%,+1.40%,54279,542.8,21
2026-06-13,고령화 사회(노인복지),+1.89%,+1.95%,10384320,103843.2,35
2026-06-13,통신장비,+1.83%,+0.80%,502409,5024.1,46
2026-06-13,패션/의류,+1.76%,+1.42%,522057,5220.6,59
2026-06-13,AI 챗봇(챗GPT 등),+1.75%,+0.66%,2008245,20082.5,31
2026-06-13,콩/대두,+1.75%,+1.00%,1704,17.0,5
2026-06-13,의료기기,+1.73%,+1.82%,10917834,109178.3,91
2026-06-13,농업,+1.72%,+1.54%,19844,198.4,23
2026-06-13,도시가스,+1.71%,+0.82%,15538,155.4,9
2026-06-13,메타버스(Metaverse),+1.71%,+1.11%,3074635,30746.3,48
2026-06-13,홈쇼핑,+1.70%,+2.97%,73748,737.5,5
2026-06-13,드론(Drone),+1.70%,+1.10%,896184,8961.8,29
2026-06-13,종합 물류,+1.69%,+2.00%,84505,845.0,16
2026-06-13,CCTV＆DVR,+1.68%,+0.95%,102036,1020.4,7
2026-06-13,부동산 보유 자산주,+1.63%,+1.44%,204936,2049.4,22
2026-06-13,영화,+1.59%,+0.99%,69304,693.0,12
2026-06-13,원격진료/비대면진료(U-Healthcare),+1.59%,+3.36%,228437,2284.4,21
2026-06-13,치아 치료(임플란트 등),+1.58%,+1.64%,34868,348.7,14
2026-06-13,탈 플라스틱(친환경/생분해성 등),+1.53%,+0.79%,25174,251.7,8
2026-06-13,퓨리오사AI,+1.51%,+1.04%,34043,340.4,11
2026-06-13,비료,+1.50%,+1.73%,10858,108.6,10
2026-06-13,엔젤산업,+1.50%,+0.64%,10412,104.1,26
2026-06-13,코로나19(진단/치료제/백신 개발 등),+1.47%,+1.57%,246635,2466.3,73
2026-06-13,편의점,+1.45%,+1.85%,69041,690.4,5
2026-06-13,사료,+1.43%,+1.06%,8572,85.7,18
2026-06-13,클라우드 컴퓨팅,+1.43%,+0.61%,2064008,20640.1,36
2026-06-13,캐릭터상품,+1.40%,-0.11%,6486,64.9,9
2026-06-13,겨울,+1.40%,+1.08%,102819,1028.2,22
2026-06-13,모바일게임(스마트폰),+1.39%,+0.41%,1454648,14546.5,36
2026-06-13,음식료업종,+1.35%,+1.62%,190592,1905.9,66
2026-06-13,화장품,+1.32%,+2.15%,449889,4498.9,92
2026-06-13,재택근무/스마트워크,+1.30%,+0.35%,28552,285.5,16
2026-06-13,낙태/피임,+1.30%,+0.07%,1731,17.3,4
2026-06-13,제약업체,+1.29%,+1.29%,347643,3476.4,86
2026-06-13,아프리카 돼지열병(ASF),+1.25%,+1.61%,31086,310.9,31
2026-06-13,구제역/광우병 수혜,+1.23%,+1.36%,27685,276.9,20
2026-06-13,게임,+1.19%,+0.01%,1451790,14517.9,30
2026-06-13,"백신/진단시약/방역(신종플루, AI 등)",+1.17%,+1.43%,118032,1180.3,43
2026-06-13,출산장려정책,+1.15%,+1.14%,9503,95.0,23
2026-06-13,"스포츠행사 수혜(올림픽, 월드컵 등)",+1.13%,+2.06%,29975,299.8,9
2026-06-13,골프,+1.10%,+1.50%,20685,206.8,15
2026-06-13,마이크로바이옴,+1.01%,+2.26%,59528,595.3,18
2026-06-13,창투사,+0.98%,+1.11%,256500,2565.0,20
2026-06-13,요소수,+0.95%,+1.51%,10666,106.7,5
2026-06-13,코로나19(치료제/백신 개발 등),+0.93%,+1.72%,185929,1859.3,29
2026-06-13,mRNA(메신저 리보핵산),+0.90%,+1.21%,139628,1396.3,14
2026-06-13,마이코플라스마 폐렴,+0.90%,+0.93%,4903,49.0,12
2026-06-13,치매,+0.88%,+0.94%,227573,2275.7,50
2026-06-13,건강기능식품,+0.87%,+1.19%,117987,1179.9,44
2026-06-13,국내 상장 중국기업,+0.83%,-0.58%,9698,97.0,11
2026-06-13,정유,+0.81%,+0.62%,117885,1178.8,3
2026-06-13,면세점,+0.79%,+3.20%,212405,2124.1,8
2026-06-13,오가노이드,+0.73%,+2.29%,77751,777.5,8
2026-06-13,전선,+0.52%,+1.72%,552590,5525.9,8
2026-06-13,호텔/리조트,+0.48%,+1.45%,509993,5099.9,14
2026-06-13,윤활유,+0.47%,+0.61%,137550,1375.5,7
2026-06-13,카메라모듈/부품,+0.30%,+0.46%,4091501,40915.0,27
2026-06-13,MLCC(적층세라믹콘덴서),+0.30%,+1.77%,3780893,37808.9,11
2026-06-13,비만치료제,+0.28%,+1.51%,542888,5428.9,36
2026-06-13,서울고속버스터미널 재개발 수혜,+0.26%,+0.77%,124341,1243.4,5
2026-06-13,딥페이크(deepfake),+0.24%,+1.39%,23461,234.6,14
2026-06-13,카지노,+0.22%,+1.87%,50313,503.1,6
2026-06-13,제대혈,+0.19%,+2.17%,15609,156.1,5
2026-06-13,주유소,+0.19%,+0.85%,194588,1945.9,15
2026-06-13,유전자 치료제/분석,+0.09%,+1.62%,76753,767.5,42
2026-06-13,해운,+0.04%,+2.25%,79344,793.4,6
2026-06-13,기업인수목적회사(SPAC),-0.03%,+0.04%,1800,18.0,72
2026-06-13,LPG(액화석유가스),-0.12%,+0.70%,141202,1412.0,9
2026-06-13,백화점,-0.33%,+4.69%,258288,2582.9,6
2026-06-13,미용기기,-0.33%,+2.17%,244501,2445.0,19
2026-06-13,리츠(REITs),-0.48%,+1.98%,44689,446.9,22
2026-06-13,면역항암제,-0.58%,+1.48%,213615,2136.2,36
2026-06-13,자전거,-0.67%,+1.92%,2804,28.0,3
2026-06-13,통신,-0.68%,+0.32%,263128,2631.3,3
2026-06-13,육계,-1.21%,+4.34%,32471,324.7,9
2026-06-13,반도체 기판(FC-BGA/PCB/MLB 등),-1.41%,+5.30%,5301208,53012.1,14
2026-06-13,스페이스X(SpaceX),-2.18%,+2.06%,956120,9561.2,12
