date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-29,화폐/금융자동화기기(디지털화폐 등),+7.10%,-1.69%,20095,200.9,10
2026-06-29,희귀금속(희토류 등),+7.10%,-1.75%,203234,2032.3,17
2026-06-29,공작기계,+7.09%,-0.88%,39027,390.3,14
2026-06-29,화이자(PFIZER),+7.09%,-0.11%,43551,435.5,5
2026-06-29,유리 기판,+7.08%,-1.90%,1705889,17058.9,20
2026-06-29,화장품,+7.06%,-1.14%,630023,6300.2,92
2026-06-29,플렉서블 디스플레이,+7.06%,-1.80%,11867389,118673.9,25
2026-06-29,가상현실(VR),+7.05%,-2.13%,11697246,116972.5,27
2026-06-29,재택근무/스마트워크,+6.99%,-1.79%,9320,93.2,15
2026-06-29,OLED(유기 발광 다이오드),+6.94%,-1.89%,12697305,126973.1,79
2026-06-29,황사/미세먼지,+6.94%,-1.58%,50099,501.0,25
2026-06-29,남북경협,+6.93%,-0.81%,307741,3077.4,29
2026-06-29,메타버스(Metaverse),+6.91%,-2.29%,1158297,11583.0,48
2026-06-29,HBM(고대역폭메모리),+6.90%,-1.68%,25531371,255313.7,33
2026-06-29,겨울,+6.87%,-0.68%,133573,1335.7,22
2026-06-29,증권,+6.85%,-1.26%,310590,3105.9,21
2026-06-29,LNG(액화천연가스),+6.84%,-1.30%,1070028,10700.3,26
2026-06-29,종합 물류,+6.79%,-1.35%,48626,486.3,16
2026-06-29,보안주(정보),+6.75%,-2.02%,43873,438.7,51
2026-06-29,핀테크(FinTech),+6.75%,-1.24%,670100,6701.0,33
2026-06-29,일자리(취업),+6.73%,-1.69%,3811,38.1,9
2026-06-29,2025 하반기 신규상장,+6.69%,-1.53%,137687,1376.9,66
2026-06-29,반도체 재료/부품,+6.63%,-2.29%,699146,6991.5,69
2026-06-29,조림사업,+6.58%,-1.09%,337145,3371.4,11
2026-06-29,폐기물처리,+6.57%,-0.93%,3647,36.5,5
2026-06-29,타이어,+6.54%,-0.52%,125842,1258.4,9
2026-06-29,LPG(액화석유가스),+6.52%,-1.56%,122776,1227.8,9
2026-06-29,가상화폐(비트코인 등),+6.51%,-1.74%,92389,923.9,25
2026-06-29,쿠팡(coupang),+6.51%,-1.68%,26035,260.4,21
2026-06-29,철강 주요종목,+6.50%,-1.60%,207326,2073.3,11
2026-06-29,호텔/리조트,+6.49%,-1.37%,128240,1282.4,14
2026-06-29,웹툰,+6.49%,-1.83%,287450,2874.5,15
2026-06-29,보안주(물리),+6.48%,-1.28%,23330,233.3,19
2026-06-29,창투사,+6.44%,-1.87%,35198,352.0,20
2026-06-29,모바일콘텐츠(스마트폰/태블릿PC),+6.36%,-1.40%,2320896,23209.0,32
2026-06-29,항공기부품,+6.36%,-2.09%,826459,8264.6,15
2026-06-29,카카오뱅크(kakao BANK),+6.34%,-1.20%,336804,3368.0,11
2026-06-29,조선,+6.33%,-2.47%,468056,4680.6,7
2026-06-29,자동차부품,+6.31%,-1.33%,796203,7962.0,147
2026-06-29,탈 플라스틱(친환경/생분해성 등),+6.25%,-3.17%,3545,35.5,8
2026-06-29,갤럭시 부품주,+6.24%,-2.26%,13107925,131079.2,39
2026-06-29,드론(Drone),+6.22%,-1.31%,530026,5300.3,29
2026-06-29,양자암호/양자컴퓨팅,+6.18%,-2.68%,187955,1879.5,26
2026-06-29,반도체 장비,+6.16%,-1.22%,2504385,25043.8,95
2026-06-29,MLCC(적층세라믹콘덴서),+6.15%,-5.60%,1719371,17193.7,11
2026-06-29,건강기능식품,+6.14%,-1.52%,110103,1101.0,44
2026-06-29,손해보험,+6.13%,-0.97%,127579,1275.8,8
2026-06-29,토스(toss),+6.12%,-1.11%,91369,913.7,6
2026-06-29,아이폰,+6.06%,-1.74%,27278323,272783.2,20
2026-06-29,"백신/진단시약/방역(신종플루, AI 등)",+6.03%,-1.01%,152422,1524.2,43
2026-06-29,인터넷은행,+6.03%,-1.26%,420250,4202.5,31
2026-06-29,통신장비,+6.02%,-2.60%,188982,1889.8,46
2026-06-29,영화,+6.01%,-2.87%,38066,380.7,11
2026-06-29,인터넷 대표주,+6.01%,-1.04%,282295,2822.9,2
2026-06-29,여름,+5.96%,-1.55%,161557,1615.6,28
2026-06-29,자율주행차,+5.96%,-1.91%,28468764,284687.6,59
2026-06-29,DMZ 평화공원,+5.96%,-1.45%,35010,350.1,18
2026-06-29,애플페이,+5.96%,-0.94%,6579,65.8,8
2026-06-29,탈모 치료,+5.94%,-2.16%,214031,2140.3,27
2026-06-29,리모델링/인테리어,+5.89%,-1.21%,31650,316.5,24
2026-06-29,스마트홈(홈네트워크),+5.89%,-1.38%,11828282,118282.8,23
2026-06-29,광통신(광케이블/광섬유 등),+5.85%,-3.44%,292394,2923.9,14
2026-06-29,블록체인,+5.84%,-1.03%,893057,8930.6,23
2026-06-29,비철금속,+5.83%,-1.76%,56898,569.0,25
2026-06-29,PCB(FPCB 등),+5.83%,-2.25%,2015978,20159.8,31
2026-06-29,코리아 밸류업 지수(Korea Value-up Index),+5.80%,-0.92%,30500359,305003.6,99
2026-06-29,수소에너지(수소차/연료전지 등),+5.74%,-1.38%,1765534,17655.3,72
2026-06-29,김밥(냉동김밥 등),+5.72%,-1.68%,1101,11.0,6
2026-06-29,밸류업(25년 기업가치 제고계획 발표),+5.71%,-0.51%,4384435,43844.3,85
2026-06-29,시스템반도체,+5.69%,-2.47%,25847582,258475.8,57
2026-06-29,"스포츠행사 수혜(올림픽, 월드컵 등)",+5.68%,-1.70%,10068,100.7,9
2026-06-29,SI(시스템통합),+5.67%,-1.56%,642645,6426.4,30
2026-06-29,윤활유,+5.64%,-1.15%,118541,1185.4,7
2026-06-29,부동산 보유 자산주,+5.64%,-0.84%,115577,1155.8,22
2026-06-29,환율하락 수혜,+5.62%,-0.69%,475628,4756.3,23
2026-06-29,광고,+5.62%,-1.97%,15929,159.3,24
2026-06-29,남-북-러 가스관사업,+5.61%,-2.43%,38505,385.1,13
2026-06-29,지주사,+5.59%,-0.90%,4194490,41944.9,126
2026-06-29,SNS(소셜네트워크서비스),+5.58%,-0.56%,288554,2885.5,10
2026-06-29,테마파크,+5.54%,-1.08%,111167,1111.7,6
2026-06-29,음성인식,+5.52%,-1.80%,530545,5305.4,11
2026-06-29,밸류업(24년 기업가치 제고계획 발표),+5.51%,-0.78%,20442758,204427.6,91
2026-06-29,홈쇼핑,+5.49%,-1.47%,43011,430.1,4
2026-06-29,면세점,+5.46%,-0.28%,109605,1096.0,8
2026-06-29,CCTV＆DVR,+5.44%,-2.52%,12745,127.5,7
2026-06-29,음식료업종,+5.44%,-0.81%,184924,1849.2,66
2026-06-29,키오스크(KIOSK),+5.43%,-1.94%,2783,27.8,10
2026-06-29,아스콘(아스팔트 콘크리트),+5.40%,-0.56%,19418,194.2,9
2026-06-29,자전거,+5.32%,-1.18%,854,8.5,3
2026-06-29,종합상사,+5.32%,-0.83%,420040,4200.4,8
2026-06-29,편의점,+5.28%,-1.12%,30534,305.3,5
2026-06-29,UAM(도심항공모빌리티),+5.26%,-1.44%,1418834,14188.3,25
2026-06-29,삼성페이,+5.15%,-2.24%,11404295,114042.9,26
2026-06-29,스마트폰,+5.14%,-2.02%,12222304,122223.0,62
2026-06-29,낙태/피임,+5.14%,-2.64%,6736,67.4,4
2026-06-29,LED,+5.13%,-1.27%,11821239,118212.4,37
2026-06-29,클라우드 컴퓨팅,+5.13%,-0.99%,871235,8712.4,35
2026-06-29,사료,+5.08%,+0.11%,6546,65.5,18
2026-06-29,유심(USIM),+5.02%,-1.74%,1859,18.6,5
2026-06-29,5G(5세대 이동통신),+5.00%,-2.33%,12281138,122811.4,54
2026-06-29,카지노,+4.92%,-1.00%,32538,325.4,6
2026-06-29,아프리카 돼지열병(ASF),+4.92%,-1.23%,38031,380.3,31
2026-06-29,온디바이스 AI,+4.78%,-2.50%,27321127,273211.3,24
2026-06-29,비료,+4.76%,-1.00%,6543,65.4,10
2026-06-29,해운,+4.72%,-1.48%,36206,362.1,6
2026-06-29,철강 중소형,+4.71%,-1.81%,78819,788.2,36
2026-06-29,마스크,+4.64%,-2.61%,19341,193.4,22
2026-06-29,강관업체(Steel pipe),+4.61%,-2.01%,28140,281.4,11
2026-06-29,구제역/광우병 수혜,+4.57%,-1.09%,8144,81.4,20
2026-06-29,페인트,+4.57%,-0.50%,23497,235.0,8
2026-06-29,수산,+4.55%,-0.44%,3727,37.3,10
2026-06-29,화학섬유,+4.54%,-1.47%,21799,218.0,6
2026-06-29,출산장려정책,+4.47%,-0.75%,11613,116.1,23
2026-06-29,엔젤산업,+4.47%,-1.70%,12242,122.4,26
2026-06-29,은행,+4.40%,-1.58%,562886,5628.9,11
2026-06-29,소매유통,+4.37%,-0.23%,321749,3217.5,19
2026-06-29,CXL(컴퓨트익스프레스링크),+4.28%,-1.73%,25018092,250180.9,13
2026-06-29,농업,+4.22%,-0.90%,11060,110.6,23
2026-06-29,육계,+4.17%,-1.56%,4114,41.1,9
2026-06-29,주유소,+4.04%,-0.93%,165706,1657.1,15
2026-06-29,페라이트,+4.02%,-3.10%,18985,189.8,14
2026-06-29,日제품 불매운동(수혜),+3.98%,-2.03%,52070,520.7,20
2026-06-29,패션/의류,+3.96%,-1.63%,479758,4797.6,59
2026-06-29,전자파,+3.93%,-1.64%,253262,2532.6,12
2026-06-29,공기청정기,+3.86%,-0.55%,11771311,117713.1,12
2026-06-29,교육/온라인 교육,+3.82%,-0.52%,8295,83.0,27
2026-06-29,제지,+3.81%,-0.71%,3597,36.0,14
2026-06-29,무선충전기술,+3.81%,-2.23%,12005803,120058.0,12
2026-06-29,마이크로 LED,+3.77%,-1.25%,11692470,116924.7,11
2026-06-29,자원개발,+3.64%,+0.06%,455047,4550.5,14
2026-06-29,그래핀,+3.61%,-1.16%,10539,105.4,13
2026-06-29,도시가스,+3.53%,-0.33%,8799,88.0,9
2026-06-29,골판지 제조,+3.45%,-2.36%,2763,27.6,10
2026-06-29,전력반도체,+3.39%,-2.42%,25131541,251315.4,19
2026-06-29,렌터카,+3.16%,+0.04%,1934,19.3,4
2026-06-29,태풍 및 장마,+3.14%,+0.47%,11031,110.3,10
2026-06-29,미디어(방송/신문),+2.78%,-1.09%,4598,46.0,11
2026-06-29,IT 대표주,+2.76%,+0.12%,25706086,257060.9,6
2026-06-29,스마트카(SMART CAR),+2.68%,-2.27%,610976,6109.8,13
2026-06-29,"주류업(주정, 에탄올 등)",+2.66%,-1.09%,52752,527.5,13
2026-06-29,반도체 기판(FC-BGA/PCB/MLB 등),+2.39%,-1.57%,2220623,22206.2,14
2026-06-29,서울고속버스터미널 재개발 수혜,+2.18%,-1.61%,56960,569.6,5
2026-06-29,항공/저가 항공사(LCC),+2.14%,+0.51%,73252,732.5,9
2026-06-29,LED장비,+1.51%,-1.61%,539310,5393.1,11
2026-06-29,국내 상장 중국기업,+1.42%,-5.35%,7754,77.5,11
2026-06-29,소캠(SOCAMM),+1.29%,-0.85%,25172311,251723.1,11
2026-06-29,리츠(REITs),+1.03%,-0.06%,9897,99.0,22
2026-06-29,통신,+0.99%,+0.06%,137288,1372.9,3
2026-06-29,기업인수목적회사(SPAC),+0.18%,-0.05%,3126,31.3,72
2026-06-29,생명보험,0.00%,-0.23%,238344,2383.4,5
2026-06-29,백화점,-1.02%,+3.28%,277045,2770.4,6
2026-06-29,S7(삼성전자/SK하이닉스 등),-3.40%,+1.43%,29804862,298048.6,7
2026-06-29,반도체 대표주(생산),-5.28%,+2.25%,25004709,250047.1,3
