date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-09,아이폰,+6.41%,-4.36%,25817176,258171.8,20
2026-06-09,갤럭시 부품주,+6.39%,-3.70%,12313886,123138.9,39
2026-06-09,백화점,+6.37%,+1.05%,209270,2092.7,6
2026-06-09,보톡스(보툴리눔톡신),+6.17%,-2.29%,68955,689.5,13
2026-06-09,고체산화물 연료전지(SOFC),+5.71%,-4.18%,169923,1699.2,13
2026-06-09,2차전지(전고체),+5.56%,-4.56%,3699398,36994.0,30
2026-06-09,전력설비,+5.46%,-4.03%,1290881,12908.8,34
2026-06-09,STO(토큰증권 발행),+5.38%,-3.17%,724188,7241.9,25
2026-06-09,플렉서블 디스플레이,+5.36%,-4.32%,9750590,97505.9,25
2026-06-09,증권,+5.28%,-2.44%,388084,3880.8,21
2026-06-09,유전자 치료제/분석,+5.18%,-3.81%,99089,990.9,42
2026-06-09,모바일솔루션(스마트폰),+5.16%,-3.31%,37548,375.5,23
2026-06-09,타이어,+5.14%,-2.09%,110324,1103.2,9
2026-06-09,귀금속(금/은),+5.13%,-3.18%,38039,380.4,4
2026-06-09,냉각시스템(액침냉각 등),+5.09%,-4.16%,1743761,17437.6,13
2026-06-09,화이자(PFIZER),+5.04%,-2.81%,34881,348.8,5
2026-06-09,홈쇼핑,+5.03%,-1.89%,62797,628.0,5
2026-06-09,퓨리오사AI,+5.01%,-4.06%,18256,182.6,11
2026-06-09,OLED(유기 발광 다이오드),+4.98%,-3.29%,11573246,115732.5,79
2026-06-09,리튬,+4.97%,-3.85%,832365,8323.6,22
2026-06-09,바이오인식(생체인식),+4.95%,-3.09%,30708,307.1,19
2026-06-09,모더나(MODERNA),+4.95%,-3.90%,103739,1037.4,6
2026-06-09,2차전지(장비),+4.84%,-2.98%,82368,823.7,47
2026-06-09,소매유통,+4.82%,-1.41%,267608,2676.1,20
2026-06-09,골프,+4.80%,-2.13%,16515,165.2,15
2026-06-09,코로나19(치료제/백신 개발 등),+4.79%,-3.81%,222401,2224.0,29
2026-06-09,은행,+4.75%,-0.11%,809273,8092.7,11
2026-06-09,해저터널(지하화/지하도로 등),+4.75%,-3.57%,91230,912.3,9
2026-06-09,스마트폰,+4.75%,-3.47%,10729660,107296.6,62
2026-06-09,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),+4.74%,-2.16%,341354,3413.5,17
2026-06-09,페인트,+4.71%,-2.24%,19432,194.3,8
2026-06-09,코리아 밸류업 지수(Korea Value-up Index),+4.71%,-2.29%,29709572,297095.7,99
2026-06-09,건설기계,+4.68%,-2.73%,81787,817.9,16
2026-06-09,코로나19(진단/치료제/백신 개발 등),+4.65%,-3.17%,286445,2864.4,73
2026-06-09,mRNA(메신저 리보핵산),+4.63%,-3.54%,178217,1782.2,14
2026-06-09,미용기기,+4.63%,-2.25%,248720,2487.2,19
2026-06-09,밸류업(25년 기업가치 제고계획 발표),+4.60%,-2.05%,3590436,35904.4,85
2026-06-09,두나무(Dunamu),+4.58%,-3.60%,145928,1459.3,11
2026-06-09,폴더블폰,+4.56%,-4.21%,12555860,125558.6,24
2026-06-09,2차전지,+4.55%,-3.73%,1870785,18707.8,144
2026-06-09,의료AI,+4.55%,-3.43%,96743,967.4,30
2026-06-09,토스(toss),+4.54%,-2.76%,128375,1283.8,6
2026-06-09,증강현실(AR),+4.48%,-4.05%,69413,694.1,21
2026-06-09,피팅(관이음쇠)/밸브,+4.47%,-2.32%,25157,251.6,9
2026-06-09,IT 대표주,+4.41%,-7.33%,23275268,232752.7,6
2026-06-09,전후 재건(우크라/중동 전쟁 등),+4.41%,-3.02%,734546,7345.5,40
2026-06-09,딥페이크(deepfake),+4.40%,-3.68%,38321,383.2,14
2026-06-09,비만치료제,+4.37%,-2.94%,691266,6912.7,36
2026-06-09,초전도체,+4.36%,-2.79%,231190,2311.9,15
2026-06-09,"백신/진단시약/방역(신종플루, AI 등)",+4.34%,-2.29%,191691,1916.9,43
2026-06-09,치아 치료(임플란트 등),+4.34%,-3.29%,26081,260.8,14
2026-06-09,원자력발전소 해체,+4.32%,-3.57%,455913,4559.1,15
2026-06-09,의료기기,+4.31%,-2.57%,9647872,96478.7,91
2026-06-09,바이오시밀러(복제 바이오의약품),+4.30%,-3.70%,741291,7412.9,21
2026-06-09,오가노이드,+4.28%,-3.91%,82811,828.1,8
2026-06-09,스마트그리드(지능형전력망),+4.27%,-4.03%,377101,3771.0,20
2026-06-09,가상현실(VR),+4.25%,-4.04%,10375868,103758.7,27
2026-06-09,코로나19(진단키트),+4.25%,-2.60%,58062,580.6,40
2026-06-09,2차전지(LFP/리튬인산철),+4.23%,-4.59%,282045,2820.4,12
2026-06-09,웹툰,+4.22%,-3.70%,1871644,18716.4,15
2026-06-09,원자력발전,+4.21%,-3.07%,1321592,13215.9,50
2026-06-09,고령화 사회(노인복지),+4.21%,-2.77%,9318523,93185.2,35
2026-06-09,보안주(물리),+4.20%,-2.72%,43828,438.3,19
2026-06-09,2차전지(소재/부품),+4.19%,-3.88%,1200005,12000.0,75
2026-06-09,스페이스X(SpaceX),+4.16%,-3.10%,585269,5852.7,12
2026-06-09,애플페이,+4.14%,-2.12%,13610,136.1,8
2026-06-09,창투사,+4.11%,-3.75%,188134,1881.3,20
2026-06-09,화학섬유,+4.10%,-2.79%,41068,410.7,6
2026-06-09,양자암호/양자컴퓨팅,+4.10%,-3.92%,570364,5703.6,26
2026-06-09,통신장비,+4.09%,-2.74%,445204,4452.0,46
2026-06-09,종합 물류,+4.07%,-2.03%,77217,772.2,16
2026-06-09,LED,+4.04%,-2.89%,10898565,108985.6,38
2026-06-09,여행,+4.04%,-2.29%,14572,145.7,9
2026-06-09,전력저장장치(ESS),+4.03%,-4.23%,2618265,26182.7,40
2026-06-09,5G(5세대 이동통신),+4.02%,-2.98%,11974724,119747.2,54
2026-06-09,면역항암제,+4.02%,-4.74%,305535,3055.3,36
2026-06-09,육계,+4.01%,-1.85%,4911,49.1,9
2026-06-09,삼성페이,+3.99%,-2.75%,9145570,91455.7,26
2026-06-09,콜드체인(저온 유통),+3.99%,-2.75%,29850,298.5,12
2026-06-09,2차전지(나트륨이온),+3.98%,-3.98%,780147,7801.5,9
2026-06-09,건설 대표주,+3.96%,-3.11%,536419,5364.2,6
2026-06-09,밸류업(24년 기업가치 제고계획 발표),+3.96%,-2.47%,21944065,219440.6,91
2026-06-09,석유화학,+3.93%,-2.82%,369338,3693.4,17
2026-06-09,원격진료/비대면진료(U-Healthcare),+3.92%,-3.13%,62629,626.3,21
2026-06-09,편의점,+3.92%,-2.13%,37704,377.0,5
2026-06-09,스테이블코인,+3.92%,-3.91%,2157770,21577.7,25
2026-06-09,마리화나(대마),+3.87%,-3.17%,11136,111.4,10
2026-06-09,로봇(산업용/협동로봇 등),+3.87%,-4.16%,1617454,16174.5,70
2026-06-09,화장품,+3.81%,-2.40%,444550,4445.5,92
2026-06-09,우주항공산업(누리호/인공위성 등),+3.78%,-3.00%,1047561,10475.6,37
2026-06-09,코로나19(음압병실/음압구급차),+3.77%,-2.78%,9931,99.3,7
2026-06-09,태양광에너지,+3.74%,-2.88%,1556918,15569.2,44
2026-06-09,폐기물처리,+3.74%,-1.75%,1479,14.8,5
2026-06-09,수소에너지(수소차/연료전지 등),+3.74%,-2.79%,2320120,23201.2,71
2026-06-09,카메라모듈/부품,+3.73%,-2.95%,3968462,39684.6,27
2026-06-09,철도,+3.71%,-3.40%,283758,2837.6,40
2026-06-09,자동차 대표주,+3.70%,-4.95%,2177305,21773.0,7
2026-06-09,지주사,+3.69%,-2.44%,3379776,33797.8,127
2026-06-09,해운,+3.68%,-1.56%,58657,586.6,6
2026-06-09,전기차(충전소/충전기),+3.68%,-3.75%,2387882,23878.8,25
2026-06-09,무선충전기술,+3.66%,-5.06%,11262352,112623.5,12
2026-06-09,재난/안전(지진/화재 등),+3.65%,-2.93%,14773,147.7,21
2026-06-09,NI(네트워크통합),+3.63%,-3.36%,7492,74.9,7
2026-06-09,마이코플라스마 폐렴,+3.63%,-2.67%,4980,49.8,12
2026-06-09,자율주행차,+3.59%,-3.41%,31192021,311920.2,59
2026-06-09,인터넷은행,+3.58%,-2.33%,591343,5913.4,31
2026-06-09,항공/저가 항공사(LCC),+3.50%,-1.14%,66518,665.2,9
2026-06-09,피지컬 AI/휴머노이드 로봇,+3.50%,-5.31%,13824153,138241.5,42
2026-06-09,환율하락 수혜,+3.47%,-1.75%,470713,4707.1,23
2026-06-09,모바일콘텐츠(스마트폰/태블릿PC),+3.47%,-2.55%,2926857,29268.6,32
2026-06-09,사료,+3.44%,-1.79%,9847,98.5,18
2026-06-09,GTX(수도권 광역급행철도),+3.42%,-2.54%,412667,4126.7,24
2026-06-09,전기차 화재 방지(배터리 열폭주 등),+3.42%,-3.66%,43387,433.9,28
2026-06-09,아프리카 돼지열병(ASF),+3.40%,-1.98%,19510,195.1,31
2026-06-09,쿠팡(coupang),+3.39%,-3.12%,57244,572.4,21
2026-06-09,마켓컬리(kurly),+3.37%,-1.54%,896601,8966.0,10
2026-06-09,건강기능식품,+3.36%,-2.35%,120119,1201.2,44
2026-06-09,여름,+3.35%,-2.05%,193807,1938.1,28
2026-06-09,수산,+3.35%,-1.46%,5499,55.0,10
2026-06-09,드론(Drone),+3.35%,-2.67%,677376,6773.8,29
2026-06-09,김밥(냉동김밥 등),+3.33%,-1.66%,1472,14.7,6
2026-06-09,제약업체,+3.31%,-2.28%,447659,4476.6,86
2026-06-09,스마트팩토리(스마트공장),+3.30%,-3.72%,1439657,14396.6,39
2026-06-09,AI 챗봇(챗GPT 등),+3.30%,-3.77%,2287566,22875.7,31
2026-06-09,화폐/금융자동화기기(디지털화폐 등),+3.28%,-3.78%,34668,346.7,10
2026-06-09,호텔/리조트,+3.28%,-0.45%,907854,9078.5,14
2026-06-09,비료,+3.27%,-1.67%,10113,101.1,10
2026-06-09,핀테크(FinTech),+3.27%,-2.96%,2078371,20783.7,33
2026-06-09,2025 하반기 신규상장,+3.27%,-2.59%,195783,1957.8,66
2026-06-09,줄기세포,+3.26%,-2.82%,49506,495.1,18
2026-06-09,농업,+3.26%,-2.35%,18396,184.0,23
2026-06-09,황사/미세먼지,+3.24%,-2.94%,59989,599.9,25
2026-06-09,페라이트,+3.23%,-3.31%,28001,280.0,14
2026-06-09,방위산업/전쟁 및 테러,+3.21%,-3.02%,2057236,20572.4,67
2026-06-09,자동차부품,+3.20%,-2.14%,1888830,18888.3,147
2026-06-09,3D 프린터,+3.20%,-3.49%,181740,1817.4,11
2026-06-09,치매,+3.16%,-3.13%,279995,2799.9,50
2026-06-09,전기차,+3.15%,-3.16%,5162416,51624.2,98
2026-06-09,조선기자재,+3.13%,-3.15%,124210,1242.1,36
2026-06-09,희귀금속(희토류 등),+3.13%,-4.12%,187935,1879.3,17
2026-06-09,스마트홈(홈네트워크),+3.11%,-3.83%,10814860,108148.6,23
2026-06-09,음식료업종,+3.06%,-1.73%,168827,1688.3,66
2026-06-09,부동산 보유 자산주,+3.06%,-1.89%,165196,1652.0,22
2026-06-09,카카오뱅크(kakao BANK),+3.05%,-1.80%,447701,4477.0,11
2026-06-09,콩/대두,+3.05%,-2.14%,1742,17.4,5
2026-06-09,교육/온라인 교육,+3.01%,-1.94%,12494,124.9,27
2026-06-09,키오스크(KIOSK),+3.01%,-2.90%,11485,114.8,10
2026-06-09,전자결제(전자화폐),+3.00%,-3.67%,46490,464.9,13
2026-06-09,카지노,+2.99%,-0.24%,55331,553.3,6
2026-06-09,건설 중소형,+2.98%,-1.91%,9327,93.3,26
2026-06-09,공기청정기,+2.97%,-4.72%,10715176,107151.8,12
2026-06-09,풍력에너지,+2.97%,-3.25%,992729,9927.3,36
2026-06-09,셰일가스(Shale Gas),+2.97%,-2.71%,465188,4651.9,11
2026-06-09,정유,+2.95%,-1.47%,110119,1101.2,3
2026-06-09,출산장려정책,+2.93%,-2.51%,9537,95.4,23
2026-06-09,남-북-러 가스관사업,+2.93%,-1.81%,15246,152.5,13
2026-06-09,UAM(도심항공모빌리티),+2.93%,-2.70%,2296589,22965.9,25
2026-06-09,패션/의류,+2.89%,-2.33%,567215,5672.1,59
2026-06-09,메타버스(Metaverse),+2.87%,-2.94%,3833846,38338.5,48
2026-06-09,수자원(양적/질적 개선),+2.85%,-2.33%,601921,6019.2,27
2026-06-09,태풍 및 장마,+2.84%,-1.86%,9735,97.3,10
2026-06-09,클라우드 컴퓨팅,+2.84%,-3.14%,3004744,30047.4,36
2026-06-09,탈모 치료,+2.83%,-2.81%,62306,623.1,26
2026-06-09,지능형로봇/인공지능(AI),+2.78%,-3.71%,2400150,24001.5,66
2026-06-09,종합상사,+2.77%,-1.80%,1072227,10722.3,8
2026-06-09,겨울,+2.76%,-1.77%,160877,1608.8,22
2026-06-09,항공기부품,+2.75%,-3.20%,860645,8606.5,15
2026-06-09,폐배터리,+2.74%,-3.22%,1543890,15438.9,20
2026-06-09,제습기,+2.73%,-5.13%,10371262,103712.6,8
2026-06-09,마스크,+2.68%,-2.20%,21249,212.5,22
2026-06-09,제대혈,+2.66%,-3.84%,12162,121.6,5
2026-06-09,보안주(정보),+2.63%,-2.82%,88701,887.0,51
2026-06-09,가상화폐(비트코인 등),+2.59%,-2.90%,115328,1153.3,25
2026-06-09,음원/음반,+2.56%,-2.95%,166561,1665.6,15
2026-06-09,블록체인,+2.53%,-3.25%,2830400,28304.0,23
2026-06-09,그래핀,+2.52%,-1.85%,22852,228.5,13
2026-06-09,SI(시스템통합),+2.51%,-3.64%,1150779,11507.8,30
2026-06-09,CCTV＆DVR,+2.48%,-2.14%,30527,305.3,7
2026-06-09,LNG(액화천연가스),+2.48%,-2.32%,980066,9800.7,26
2026-06-09,요소수,+2.42%,-2.38%,6554,65.5,5
2026-06-09,영화,+2.39%,-1.98%,59486,594.9,12
2026-06-09,구제역/광우병 수혜,+2.38%,-1.33%,11625,116.2,20
2026-06-09,광고,+2.34%,-1.90%,17072,170.7,25
2026-06-09,리비안(RIVIAN),+2.34%,-2.72%,379180,3791.8,21
2026-06-09,리츠(REITs),+2.31%,-1.09%,13638,136.4,22
2026-06-09,재택근무/스마트워크,+2.30%,-2.91%,19473,194.7,16
2026-06-09,"스포츠행사 수혜(올림픽, 월드컵 등)",+2.29%,-1.61%,9768,97.7,9
2026-06-09,제지,+2.28%,-1.02%,3838,38.4,14
2026-06-09,철강 중소형,+2.28%,-2.24%,27051,270.5,36
2026-06-09,영상콘텐츠,+2.28%,-2.30%,51723,517.2,35
2026-06-09,엔젤산업,+2.27%,-2.33%,11823,118.2,26
2026-06-09,엔터테인먼트,+2.24%,-2.44%,168701,1687.0,31
2026-06-09,공작기계,+2.22%,-2.89%,21011,210.1,14
2026-06-09,NFT(대체불가토큰),+2.22%,-3.70%,10946090,109460.9,20
2026-06-09,일자리(취업),+2.19%,-2.38%,5258,52.6,9
2026-06-09,남북경협,+2.14%,-2.42%,246577,2465.8,29
2026-06-09,리모델링/인테리어,+2.13%,-2.15%,23693,236.9,24
2026-06-09,유심(USIM),+2.12%,-0.95%,1645,16.4,5
2026-06-09,자원개발,+2.07%,-1.55%,370859,3708.6,14
2026-06-09,日제품 불매운동(수혜),+2.02%,-2.02%,7567,75.7,20
2026-06-09,탄소나노튜브(CNT),+2.01%,-4.11%,154816,1548.2,5
2026-06-09,마이데이터,+1.99%,-2.67%,1786971,17869.7,11
2026-06-09,니켈,+1.99%,-2.79%,508315,5083.1,14
2026-06-09,DMZ 평화공원,+1.98%,-1.47%,22646,226.5,18
2026-06-09,조림사업,+1.95%,-2.26%,136600,1366.0,11
2026-06-09,탈 플라스틱(친환경/생분해성 등),+1.94%,-2.21%,37484,374.8,8
2026-06-09,2026 상반기 신규상장,+1.91%,-3.63%,258940,2589.4,26
2026-06-09,낙태/피임,+1.90%,-2.38%,1973,19.7,4
2026-06-09,2차전지(생산),+1.83%,-4.43%,506456,5064.6,3
2026-06-09,비철금속,+1.82%,-2.99%,102615,1026.2,25
2026-06-09,테마파크,+1.82%,-2.25%,77699,777.0,6
2026-06-09,철강 주요종목,+1.79%,-2.50%,180393,1803.9,11
2026-06-09,모바일게임(스마트폰),+1.69%,-2.56%,1957676,19576.8,36
2026-06-09,SNS(소셜네트워크서비스),+1.63%,-2.25%,1866117,18661.2,10
2026-06-09,"주류업(주정, 에탄올 등)",+1.62%,-0.88%,8010,80.1,13
2026-06-09,스마트카(SMART CAR),+1.59%,-4.03%,1627650,16276.5,13
2026-06-09,모듈러주택,+1.55%,-2.63%,424554,4245.5,10
2026-06-09,음성인식,+1.44%,-3.02%,2568210,25682.1,11
2026-06-09,골판지 제조,+1.36%,-1.26%,3027,30.3,10
2026-06-09,미디어(방송/신문),+1.32%,-1.65%,6826,68.3,12
2026-06-09,LPG(액화석유가스),+1.23%,-1.15%,126604,1266.0,9
2026-06-09,게임,+1.20%,-2.55%,1956755,19567.5,30
2026-06-09,아스콘(아스팔트 콘크리트),+1.18%,-2.65%,5574,55.7,9
2026-06-09,국내 상장 중국기업,+1.10%,-1.98%,7855,78.5,11
2026-06-09,주유소,+1.05%,-1.72%,174181,1741.8,15
2026-06-09,윤활유,+1.04%,-0.65%,121823,1218.2,7
2026-06-09,도시가스,+0.97%,-1.10%,13195,131.9,9
2026-06-09,시멘트/레미콘,+0.70%,-1.67%,34166,341.7,15
2026-06-09,렌터카,+0.69%,-1.64%,3938,39.4,4
2026-06-09,캐릭터상품,+0.62%,-2.64%,6105,61.0,9
2026-06-09,서울고속버스터미널 재개발 수혜,+0.49%,-0.83%,104130,1041.3,5
2026-06-09,강관업체(Steel pipe),+0.47%,-1.70%,18096,181.0,11
2026-06-09,기업인수목적회사(SPAC),+0.14%,-0.06%,3685,36.9,73
2026-06-09,자전거,0.00%,-2.20%,1658,16.6,3
2026-06-09,조선,-0.45%,-2.58%,598980,5989.8,7
2026-06-09,통신,-1.32%,-1.96%,456438,4564.4,3
2026-06-09,인터넷 대표주,-2.78%,-1.58%,1859091,18590.9,2
