date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-10,GTX(수도권 광역급행철도),+0.32%,-1.55%,437992,4379.9,24
2026-06-10,日제품 불매운동(수혜),+0.32%,-0.88%,9734,97.3,20
2026-06-10,원격진료/비대면진료(U-Healthcare),+0.31%,-1.92%,68593,685.9,21
2026-06-10,테마파크,+0.31%,-1.81%,149640,1496.4,6
2026-06-10,항공기부품,+0.31%,-2.03%,830328,8303.3,15
2026-06-10,건설 대표주,+0.29%,-2.54%,570683,5706.8,6
2026-06-10,석유화학,+0.20%,-1.71%,435878,4358.8,17
2026-06-10,남북경협,+0.15%,-1.52%,299250,2992.5,29
2026-06-10,밸류업(25년 기업가치 제고계획 발표),+0.15%,-1.23%,3580052,35800.5,85
2026-06-10,통신,+0.14%,-0.74%,238971,2389.7,3
2026-06-10,여름,+0.11%,-1.06%,594396,5944.0,28
2026-06-10,골판지 제조,+0.10%,-0.88%,3357,33.6,10
2026-06-10,화장품,+0.07%,-1.19%,401586,4015.9,92
2026-06-10,오가노이드,+0.07%,-2.13%,62283,622.8,8
2026-06-10,주유소,+0.01%,-1.42%,164385,1643.8,15
2026-06-10,메타버스(Metaverse),-0.02%,-1.56%,2672606,26726.1,48
2026-06-10,기업인수목적회사(SPAC),-0.04%,-0.08%,2888,28.9,72
2026-06-10,편의점,-0.10%,-1.08%,27779,277.8,5
2026-06-10,영상콘텐츠,-0.11%,-1.47%,33025,330.2,35
2026-06-10,UAM(도심항공모빌리티),-0.11%,-1.55%,2189752,21897.5,25
2026-06-10,화이자(PFIZER),-0.12%,-1.41%,23093,230.9,5
2026-06-10,타이어,-0.13%,-0.88%,106408,1064.1,9
2026-06-10,日 수출 규제(국산화 등),-0.14%,-1.38%,708520,7085.2,20
2026-06-10,피팅(관이음쇠)/밸브,-0.16%,-2.09%,21240,212.4,9
2026-06-10,리튬,-0.16%,-2.53%,1114936,11149.4,22
2026-06-10,우주태양광(페로브스카이트 등),-0.16%,-1.85%,345969,3459.7,10
2026-06-10,영화,-0.18%,-1.23%,51381,513.8,12
2026-06-10,여행,-0.18%,-0.58%,9734,97.3,9
2026-06-10,DMZ 평화공원,-0.18%,-1.09%,37983,379.8,18
2026-06-10,웹툰,-0.24%,-1.56%,925204,9252.0,15
2026-06-10,"스포츠행사 수혜(올림픽, 월드컵 등)",-0.26%,-0.83%,8048,80.5,9
2026-06-10,해저터널(지하화/지하도로 등),-0.27%,-1.96%,84062,840.6,9
2026-06-10,김밥(냉동김밥 등),-0.27%,-1.39%,1151,11.5,6
2026-06-10,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-0.32%,-1.08%,675326,6753.3,17
2026-06-10,우주항공산업(누리호/인공위성 등),-0.32%,-2.41%,1068760,10687.6,37
2026-06-10,코리아 밸류업 지수(Korea Value-up Index),-0.32%,-1.34%,25990410,259904.1,99
2026-06-10,원자력발전,-0.33%,-2.06%,1389935,13899.4,50
2026-06-10,비료,-0.35%,-0.85%,9965,99.7,10
2026-06-10,증강현실(AR),-0.35%,-2.06%,53740,537.4,21
2026-06-10,교육/온라인 교육,-0.37%,-0.50%,9645,96.5,27
2026-06-10,건설 중소형,-0.38%,-1.23%,11948,119.5,26
2026-06-10,미용기기,-0.38%,-1.49%,210165,2101.7,19
2026-06-10,환율하락 수혜,-0.41%,-0.82%,436027,4360.3,23
2026-06-10,겨울,-0.44%,-0.79%,93459,934.6,22
2026-06-10,자전거,-0.45%,-1.59%,6414,64.1,3
2026-06-10,지주사,-0.48%,-1.43%,2897421,28974.2,127
2026-06-10,제약업체,-0.51%,-0.98%,331104,3311.0,86
2026-06-10,윤활유,-0.51%,-1.02%,121333,1213.3,7
2026-06-10,보톡스(보툴리눔톡신),-0.52%,-0.90%,47142,471.4,13
2026-06-10,황사/미세먼지,-0.54%,-1.63%,61130,611.3,25
2026-06-10,출산장려정책,-0.55%,-1.13%,11667,116.7,23
2026-06-10,전후 재건(우크라/중동 전쟁 등),-0.55%,-1.67%,740516,7405.2,40
2026-06-10,구제역/광우병 수혜,-0.57%,-0.63%,7903,79.0,20
2026-06-10,콜드체인(저온 유통),-0.64%,-1.60%,40980,409.8,12
2026-06-10,폐배터리,-0.64%,-2.37%,1471583,14715.8,20
2026-06-10,치아 치료(임플란트 등),-0.65%,-1.59%,24624,246.2,14
2026-06-10,마이크로바이옴,-0.65%,-0.31%,96105,961.0,18
2026-06-10,종합 물류,-0.68%,-0.88%,65368,653.7,16
2026-06-10,공작기계,-0.69%,-2.14%,16972,169.7,14
2026-06-10,방위산업/전쟁 및 테러,-0.70%,-2.29%,1839663,18396.6,67
2026-06-10,아프리카 돼지열병(ASF),-0.70%,-0.44%,14501,145.0,31
2026-06-10,전력저장장치(ESS),-0.72%,-2.82%,2572876,25728.8,41
2026-06-10,건설기계,-0.72%,-1.39%,69737,697.4,16
2026-06-10,조림사업,-0.72%,-1.73%,130009,1300.1,11
2026-06-10,수소에너지(수소차/연료전지 등),-0.73%,-1.83%,2476071,24760.7,71
2026-06-10,밸류업(24년 기업가치 제고계획 발표),-0.73%,-1.23%,17975975,179759.8,91
2026-06-10,음식료업종,-0.74%,-0.66%,179575,1795.8,66
2026-06-10,농업,-0.74%,-1.32%,21366,213.7,23
2026-06-10,아스콘(아스팔트 콘크리트),-0.77%,-1.20%,5979,59.8,9
2026-06-10,제지,-0.78%,-0.22%,4342,43.4,14
2026-06-10,사료,-0.82%,-0.49%,13775,137.8,18
2026-06-10,LPG(액화석유가스),-0.84%,-1.44%,125099,1251.0,9
2026-06-10,드론(Drone),-0.84%,-1.43%,721687,7216.9,29
2026-06-10,CCTV＆DVR,-0.86%,-2.35%,35872,358.7,7
2026-06-10,요소수,-0.89%,-1.69%,8794,87.9,5
2026-06-10,의료AI,-0.90%,-1.98%,149023,1490.2,30
2026-06-10,의료기기,-0.94%,-1.31%,8346986,83469.9,91
2026-06-10,리비안(RIVIAN),-0.94%,-2.12%,329544,3295.4,21
2026-06-10,태풍 및 장마,-0.95%,-0.86%,10725,107.2,10
2026-06-10,전력설비,-0.96%,-1.82%,1487982,14879.8,34
2026-06-10,폐기물처리,-0.96%,-1.11%,2086,20.9,5
2026-06-10,페라이트,-1.00%,-2.63%,23078,230.8,14
2026-06-10,자동차부품,-1.02%,-1.11%,1389859,13898.6,147
2026-06-10,재난/안전(지진/화재 등),-1.02%,-1.74%,13225,132.2,21
2026-06-10,2025 하반기 신규상장,-1.02%,-1.55%,163637,1636.4,66
2026-06-10,엔젤산업,-1.07%,-1.24%,12587,125.9,26
2026-06-10,모더나(MODERNA),-1.07%,-2.07%,77615,776.1,6
2026-06-10,골프,-1.09%,-0.85%,13449,134.5,15
2026-06-10,유심(USIM),-1.09%,-0.98%,1825,18.2,5
2026-06-10,가상화폐(비트코인 등),-1.11%,-1.66%,107144,1071.4,25
2026-06-10,비만치료제,-1.11%,-1.52%,481494,4814.9,36
2026-06-10,항공/저가 항공사(LCC),-1.13%,-1.09%,77882,778.8,9
2026-06-10,육계,-1.15%,-0.24%,4195,42.0,9
2026-06-10,클라우드 컴퓨팅,-1.16%,-1.72%,1566736,15667.4,36
2026-06-10,음원/음반,-1.17%,-1.73%,140751,1407.5,15
2026-06-10,수산,-1.19%,-0.51%,2974,29.7,10
2026-06-10,탈모 치료,-1.19%,-1.82%,67053,670.5,26
2026-06-10,정유,-1.20%,-1.73%,100005,1000.0,3
2026-06-10,2차전지(소재/부품),-1.21%,-2.71%,1456662,14566.6,75
2026-06-10,리모델링/인테리어,-1.23%,-1.22%,28948,289.5,24
2026-06-10,"백신/진단시약/방역(신종플루, AI 등)",-1.25%,-0.61%,149471,1494.7,43
2026-06-10,바이오시밀러(복제 바이오의약품),-1.27%,-1.93%,475538,4755.4,21
2026-06-10,인터넷은행,-1.28%,-0.78%,735568,7355.7,31
2026-06-10,유전자 치료제/분석,-1.28%,-2.07%,112651,1126.5,42
2026-06-10,코로나19(진단키트),-1.28%,-0.90%,77630,776.3,40
2026-06-10,엔터테인먼트,-1.31%,-1.35%,141904,1419.0,31
2026-06-10,고령화 사회(노인복지),-1.32%,-1.35%,8161896,81619.0,35
2026-06-10,마리화나(대마),-1.34%,-1.81%,5571,55.7,10
2026-06-10,토스(toss),-1.35%,-0.72%,111970,1119.7,6
2026-06-10,종합상사,-1.36%,-1.22%,674357,6743.6,8
2026-06-10,모바일콘텐츠(스마트폰/태블릿PC),-1.37%,-1.25%,1869544,18695.4,32
2026-06-10,미디어(방송/신문),-1.38%,-1.55%,5060,50.6,12
2026-06-10,마이데이터,-1.39%,-1.29%,839905,8399.0,11
2026-06-10,2차전지(LFP/리튬인산철),-1.41%,-2.99%,248965,2489.7,12
2026-06-10,콩/대두,-1.43%,-0.86%,1248,12.5,5
2026-06-10,지역화폐,-1.45%,-1.49%,6671,66.7,5
2026-06-10,두나무(Dunamu),-1.46%,-2.15%,150747,1507.5,11
2026-06-10,모듈러주택,-1.48%,-2.57%,417613,4176.1,10
2026-06-10,치매,-1.50%,-1.82%,186066,1860.7,50
2026-06-10,그래핀,-1.50%,-1.18%,17111,171.1,13
2026-06-10,2차전지,-1.51%,-2.55%,2030670,20306.7,144
2026-06-10,니켈,-1.53%,-1.76%,451335,4513.4,14
2026-06-10,귀금속(금/은),-1.53%,-1.72%,37793,377.9,4
2026-06-10,전기차 화재 방지(배터리 열폭주 등),-1.55%,-2.68%,40535,405.4,28
2026-06-10,삼성페이,-1.56%,-1.64%,8023787,80237.9,26
2026-06-10,보안주(물리),-1.59%,-1.96%,49627,496.3,19
2026-06-10,전선,-1.61%,-1.83%,282054,2820.5,8
2026-06-10,NI(네트워크통합),-1.63%,-1.21%,4407,44.1,7
2026-06-10,낙태/피임,-1.67%,-1.14%,1612,16.1,4
2026-06-10,스마트그리드(지능형전력망),-1.68%,-2.09%,470034,4700.3,20
2026-06-10,건강기능식품,-1.70%,-0.75%,152985,1529.8,44
2026-06-10,마이코플라스마 폐렴,-1.70%,-1.28%,5324,53.2,12
2026-06-10,탈 플라스틱(친환경/생분해성 등),-1.71%,-1.60%,25744,257.4,8
2026-06-10,반도체 재료/부품,-1.74%,-1.66%,1240148,12401.5,69
2026-06-10,스마트홈(홈네트워크),-1.75%,-1.85%,9067164,90671.6,23
2026-06-10,2차전지(장비),-1.75%,-1.96%,68829,688.3,47
2026-06-10,모바일게임(스마트폰),-1.76%,-1.40%,988213,9882.1,36
2026-06-10,LED장비,-1.76%,-3.18%,1059235,10592.4,11
2026-06-10,코로나19(진단/치료제/백신 개발 등),-1.76%,-1.49%,243325,2433.2,73
2026-06-10,딥페이크(deepfake),-1.76%,-2.50%,30829,308.3,14
2026-06-10,원자력발전소 해체,-1.77%,-2.85%,462941,4629.4,15
2026-06-10,비철금속,-1.81%,-2.14%,67179,671.8,25
2026-06-10,제대혈,-1.82%,-2.88%,10268,102.7,5
2026-06-10,철도,-1.82%,-1.98%,248008,2480.1,40
2026-06-10,카카오뱅크(kakao BANK),-1.82%,-0.79%,414181,4141.8,11
2026-06-10,쿠팡(coupang),-1.89%,-1.62%,41230,412.3,21
2026-06-10,초전도체,-1.89%,-1.62%,338866,3388.7,15
2026-06-10,손해보험,-1.92%,+0.36%,218417,2184.2,8
2026-06-10,희귀금속(희토류 등),-1.93%,-2.95%,195014,1950.1,17
2026-06-10,STO(토큰증권 발행),-1.93%,-1.49%,661267,6612.7,25
2026-06-10,전자파,-1.94%,-0.80%,309532,3095.3,12
2026-06-10,플렉서블 디스플레이,-1.95%,-2.93%,9103128,91031.3,25
2026-06-10,바이오인식(생체인식),-1.96%,-1.75%,29965,299.6,19
2026-06-10,페인트,-1.99%,-0.89%,16089,160.9,8
2026-06-10,OLED(유기 발광 다이오드),-2.00%,-2.16%,10386147,103861.5,79
2026-06-10,2차전지(전고체),-2.01%,-2.72%,2955100,29551.0,30
2026-06-10,SI(시스템통합),-2.02%,-2.00%,855493,8554.9,30
2026-06-10,지능형로봇/인공지능(AI),-2.03%,-2.51%,1635553,16355.5,66
2026-06-10,해운,-2.05%,-0.67%,61857,618.6,6
2026-06-10,면역항암제,-2.05%,-2.71%,181354,1813.5,36
2026-06-10,전자결제(전자화폐),-2.06%,-1.84%,38171,381.7,13
2026-06-10,애플페이,-2.11%,-1.35%,10975,109.8,8
2026-06-10,캐릭터상품,-2.12%,-2.19%,5751,57.5,9
2026-06-10,전기차,-2.12%,-2.16%,4270694,42706.9,98
2026-06-10,키오스크(KIOSK),-2.15%,-1.42%,4376,43.8,10
2026-06-10,모바일솔루션(스마트폰),-2.16%,-1.36%,37429,374.3,23
2026-06-10,가상현실(VR),-2.19%,-1.82%,8857288,88572.9,27
2026-06-10,스페이스X(SpaceX),-2.21%,-2.58%,529185,5291.9,12
2026-06-10,스마트폰,-2.23%,-1.69%,9201014,92010.1,62
2026-06-10,증권,-2.26%,-1.45%,356246,3562.5,21
2026-06-10,음성인식,-2.31%,-1.91%,1351247,13512.5,11
2026-06-10,게임,-2.33%,-1.44%,985799,9858.0,30
2026-06-10,보안주(정보),-2.35%,-1.55%,62632,626.3,51
2026-06-10,무선충전기술,-2.36%,-3.59%,9432808,94328.1,12
2026-06-10,스마트팩토리(스마트공장),-2.37%,-2.48%,1158558,11585.6,39
2026-06-10,코로나19(치료제/백신 개발 등),-2.38%,-2.27%,143978,1439.8,29
2026-06-10,창투사,-2.44%,-1.74%,163674,1636.7,20
2026-06-10,야놀자(Yanolja),-2.44%,-1.03%,74560,745.6,5
2026-06-10,NFT(대체불가토큰),-2.46%,-2.33%,8882953,88829.5,20
2026-06-10,전기차(충전소/충전기),-2.47%,-2.01%,1872987,18729.9,25
2026-06-10,자율주행차,-2.51%,-2.02%,24953367,249533.7,59
2026-06-10,핀테크(FinTech),-2.55%,-1.42%,1123830,11238.3,33
2026-06-10,갤럭시 부품주,-2.55%,-1.69%,10494218,104942.2,39
2026-06-10,재택근무/스마트워크,-2.57%,-1.34%,14577,145.8,16
2026-06-10,AI 챗봇(챗GPT 등),-2.69%,-2.53%,1264320,12643.2,31
2026-06-10,마켓컬리(kurly),-2.71%,-0.53%,474474,4744.7,10
2026-06-10,2차전지(생산),-2.75%,-3.45%,437108,4371.1,3
2026-06-10,반도체 장비,-2.76%,-1.12%,3992107,39921.1,95
2026-06-10,핵융합에너지,-2.76%,-1.11%,302523,3025.2,8
2026-06-10,냉각시스템(액침냉각 등),-2.77%,-2.90%,1324391,13243.9,13
2026-06-10,반도체 기판(FC-BGA/PCB/MLB 등),-2.77%,-1.82%,3445090,34450.9,14
2026-06-10,카메라모듈/부품,-2.80%,-1.61%,2993104,29931.0,27
2026-06-10,자동차 대표주,-2.82%,-2.65%,1836405,18364.0,7
2026-06-10,mRNA(메신저 리보핵산),-2.82%,-2.33%,125474,1254.7,14
2026-06-10,스마트카(SMART CAR),-2.83%,-2.93%,1094276,10942.8,13
2026-06-10,로봇(산업용/협동로봇 등),-2.95%,-2.30%,1097477,10974.8,70
2026-06-10,제습기,-2.98%,-2.63%,8863767,88637.7,8
2026-06-10,블록체인,-3.01%,-1.56%,1499915,14999.1,23
2026-06-10,퓨리오사AI,-3.04%,-2.36%,23216,232.2,11
2026-06-10,피지컬 AI/휴머노이드 로봇,-3.06%,-3.51%,11558363,115583.6,42
2026-06-10,3D 프린터,-3.07%,-1.75%,132562,1325.6,11
2026-06-10,국내 상장 중국기업,-3.12%,-1.37%,7719,77.2,11
2026-06-10,시스템반도체,-3.16%,-2.12%,19641017,196410.2,57
2026-06-10,스테이블코인,-3.16%,-1.96%,1077876,10778.8,25
2026-06-10,폴더블폰,-3.17%,-2.38%,10735930,107359.3,24
2026-06-10,전력반도체,-3.23%,-2.63%,18314943,183149.4,19
2026-06-10,아이폰,-3.25%,-1.86%,21456989,214569.9,20
2026-06-10,PCB(FPCB 등),-3.39%,-1.44%,2939532,29395.3,31
2026-06-10,화폐/금융자동화기기(디지털화폐 등),-3.40%,-2.51%,24432,244.3,10
2026-06-10,코로나19(음압병실/음압구급차),-3.40%,-2.12%,19570,195.7,7
2026-06-10,유리 기판,-3.40%,-2.55%,2552316,25523.2,20
2026-06-10,SNS(소셜네트워크서비스),-3.45%,-1.50%,919565,9195.6,10
2026-06-10,HBM(고대역폭메모리),-3.50%,-1.57%,19171592,191715.9,33
2026-06-10,탄소나노튜브(CNT),-3.60%,-3.11%,140606,1406.1,5
2026-06-10,LED,-3.63%,-2.00%,9248735,92487.4,38
2026-06-10,마이크로 LED,-3.71%,-2.60%,8914295,89142.9,11
2026-06-10,공기청정기,-3.75%,-2.64%,9114109,91141.1,12
2026-06-10,2차전지(나트륨이온),-3.87%,-2.89%,624723,6247.2,9
2026-06-10,소캠(SOCAMM),-3.87%,-0.97%,18414167,184141.7,11
2026-06-10,2026 상반기 신규상장,-3.96%,-3.09%,561988,5619.9,27
2026-06-10,생명보험,-4.07%,+1.11%,307778,3077.8,5
2026-06-10,뉴로모픽 반도체,-4.14%,-2.44%,7974182,79741.8,7
2026-06-10,통신장비,-4.15%,-2.75%,424045,4240.4,46
2026-06-10,CXL(컴퓨트익스프레스링크),-4.35%,-1.84%,18171594,181715.9,13
2026-06-10,5G(5세대 이동통신),-4.36%,-2.47%,9844078,98440.8,54
2026-06-10,온디바이스 AI,-5.16%,-1.34%,21358470,213584.7,24
2026-06-10,광통신(광케이블/광섬유 등),-5.36%,-1.94%,691640,6916.4,14
2026-06-10,양자암호/양자컴퓨팅,-5.56%,-2.45%,316740,3167.4,26
2026-06-10,MLCC(적층세라믹콘덴서),-7.41%,+1.06%,2532530,25325.3,11
2026-06-10,인터넷 대표주,-7.55%,-1.52%,913522,9135.2,2
2026-06-10,IT 대표주,-7.56%,-3.92%,19344296,193443.0,6
2026-06-10,반도체 대표주(생산),-7.78%,-1.35%,18109473,181094.7,3
