date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-15,애플페이,-0.61%,+0.53%,8647,86.5,8
2026-06-15,콩/대두,-0.64%,+0.56%,1056,10.6,5
2026-06-15,광통신(광케이블/광섬유 등),-0.67%,+0.33%,608231,6082.3,14
2026-06-15,자전거,-0.69%,+1.70%,1685,16.9,3
2026-06-15,반도체 장비,-0.70%,+3.59%,6284034,62840.3,95
2026-06-15,인터넷 대표주,-0.70%,+0.41%,579980,5799.8,2
2026-06-15,웹툰,-0.80%,+0.62%,591285,5912.9,15
2026-06-15,테마파크,-1.01%,+3.05%,266601,2666.0,6
2026-06-15,백화점,-1.03%,+2.46%,163584,1635.8,6
2026-06-15,우주항공산업(누리호/인공위성 등),-1.09%,+1.62%,1441182,14411.8,37
2026-06-15,LED장비,-1.10%,+3.93%,735794,7357.9,11
2026-06-15,육계,-1.11%,+2.60%,7147,71.5,9
2026-06-15,재택근무/스마트워크,-1.11%,+0.01%,24625,246.2,16
2026-06-15,음원/음반,-1.15%,+2.59%,155251,1552.5,15
2026-06-15,보안주(물리),-1.18%,+0.81%,63251,632.5,19
2026-06-15,탈 플라스틱(친환경/생분해성 등),-1.56%,+0.66%,18370,183.7,8
2026-06-15,창투사,-1.64%,+0.07%,243974,2439.7,20
2026-06-15,마켓컬리(kurly),-1.86%,+0.02%,317604,3176.0,10
2026-06-15,원자력발전소 해체,-2.13%,+3.94%,854882,8548.8,15
2026-06-15,스페이스X(SpaceX),-5.66%,+0.96%,1244645,12446.5,14
