date,theme,chg,chg_3d,value_mil,value_eok,count
2026-07-02,제습기,-1.59%,+2.36%,11436754,114367.5,8
2026-07-02,아프리카 돼지열병(ASF),-1.59%,+2.12%,16792,167.9,31
2026-07-02,항공기부품,-1.69%,+2.82%,1007969,10079.7,15
2026-07-02,니켈,-1.71%,+2.37%,355031,3550.3,14
2026-07-02,마이코플라스마 폐렴,-1.74%,+1.88%,4186,41.9,12
2026-07-02,오가노이드,-1.75%,+3.67%,95674,956.7,8
2026-07-02,건설기계,-1.76%,+2.89%,45981,459.8,16
2026-07-02,테마파크,-1.79%,+2.19%,52912,529.1,6
2026-07-02,제약업체,-1.80%,+2.10%,373300,3733.0,86
2026-07-02,비료,-1.80%,+1.58%,7637,76.4,10
2026-07-02,가상현실(VR),-1.82%,+2.39%,11452783,114527.8,27
2026-07-02,광고,-1.83%,+3.00%,200349,2003.5,25
2026-07-02,자전거,-1.85%,+4.76%,889,8.9,3
2026-07-02,화이자(PFIZER),-1.88%,+2.40%,33407,334.1,5
2026-07-02,마스크,-1.89%,+1.28%,16555,165.6,22
2026-07-02,요소수,-1.96%,+2.74%,5035,50.4,5
2026-07-02,자동차부품,-1.97%,+2.17%,865565,8655.6,146
2026-07-02,모듈러주택,-1.98%,+5.73%,584050,5840.5,10
2026-07-02,비만치료제,-1.99%,+3.28%,428446,4284.5,36
2026-07-02,코리아 밸류업 지수(Korea Value-up Index),-2.00%,+2.55%,35541939,355419.4,99
2026-07-02,블록체인,-2.03%,+2.66%,904262,9042.6,23
2026-07-02,영상콘텐츠,-2.05%,+3.61%,32509,325.1,35
2026-07-02,아스콘(아스팔트 콘크리트),-2.06%,+4.59%,60692,606.9,9
2026-07-02,치아 치료(임플란트 등),-2.07%,+2.21%,14600,146.0,14
2026-07-02,농업,-2.12%,+1.57%,13054,130.5,23
2026-07-02,메타버스(Metaverse),-2.12%,+2.92%,1237720,12377.2,48
2026-07-02,코로나19(진단키트),-2.14%,+2.63%,36605,366.1,40
2026-07-02,2차전지(생산),-2.14%,+2.83%,378904,3789.0,3
2026-07-02,폐기물처리,-2.15%,+3.01%,3109,31.1,5
2026-07-02,UAM(도심항공모빌리티),-2.16%,+2.08%,1716352,17163.5,25
2026-07-02,mRNA(메신저 리보핵산),-2.18%,+3.08%,189435,1894.3,14
2026-07-02,탄소나노튜브(CNT),-2.23%,+2.97%,66356,663.6,5
2026-07-02,NFT(대체불가토큰),-2.23%,+4.04%,11374043,113740.4,20
2026-07-02,STO(토큰증권 발행),-2.24%,+3.23%,844342,8443.4,25
2026-07-02,보안주(물리),-2.27%,+2.61%,25815,258.1,19
2026-07-02,전자결제(전자화폐),-2.30%,+2.57%,22169,221.7,13
2026-07-02,재택근무/스마트워크,-2.31%,+2.57%,5666,56.7,15
2026-07-02,애플페이,-2.31%,+2.27%,6154,61.5,8
2026-07-02,철강 중소형,-2.34%,+1.71%,52505,525.0,36
2026-07-02,클라우드 컴퓨팅,-2.37%,+1.63%,965551,9655.5,35
2026-07-02,스마트홈(홈네트워크),-2.39%,+2.56%,11533965,115339.6,23
2026-07-02,유심(USIM),-2.44%,+4.85%,1843,18.4,5
2026-07-02,유전자 치료제/분석,-2.51%,+2.54%,51949,519.5,42
2026-07-02,가상화폐(비트코인 등),-2.52%,+2.61%,145984,1459.8,25
2026-07-02,코로나19(진단/치료제/백신 개발 등),-2.52%,+2.35%,153289,1532.9,73
2026-07-02,웹툰,-2.53%,+3.15%,312354,3123.5,15
2026-07-02,LNG(액화천연가스),-2.54%,+2.52%,1006731,10067.3,26
2026-07-02,GTX(수도권 광역급행철도),-2.55%,+5.81%,1125217,11252.2,24
2026-07-02,미디어(방송/신문),-2.58%,+0.80%,3081,30.8,12
2026-07-02,태풍 및 장마,-2.61%,+1.15%,8150,81.5,10
2026-07-02,치매,-2.62%,+2.70%,171020,1710.2,50
2026-07-02,철도,-2.63%,+4.38%,940057,9400.6,40
2026-07-02,폐배터리,-2.70%,+2.85%,1024452,10244.5,20
2026-07-02,키오스크(KIOSK),-2.71%,+1.96%,2258,22.6,10
2026-07-02,토스(toss),-2.71%,+2.38%,139087,1390.9,6
2026-07-02,전후 재건(우크라/중동 전쟁 등),-2.73%,+3.08%,907600,9076.0,40
2026-07-02,강관업체(Steel pipe),-2.77%,+1.59%,31100,311.0,11
2026-07-02,일자리(취업),-2.84%,+1.77%,4145,41.5,9
2026-07-02,서울고속버스터미널 재개발 수혜,-2.84%,+0.82%,63992,639.9,5
2026-07-02,삼성페이,-2.87%,+2.63%,11058939,110589.4,26
2026-07-02,셰일가스(Shale Gas),-2.88%,+3.21%,374766,3747.7,11
2026-07-02,백화점,-2.95%,-0.15%,147740,1477.4,6
2026-07-02,핀테크(FinTech),-2.95%,+2.51%,624939,6249.4,33
2026-07-02,종합상사,-2.96%,+2.65%,371691,3716.9,8
2026-07-02,증강현실(AR),-2.97%,+3.04%,45172,451.7,21
2026-07-02,SI(시스템통합),-3.01%,+2.06%,753554,7535.5,30
2026-07-02,의료기기,-3.01%,+2.88%,11357018,113570.2,91
2026-07-02,CCTV＆DVR,-3.03%,+2.80%,17291,172.9,7
2026-07-02,렌터카,-3.04%,+2.26%,3616,36.2,4
2026-07-02,콜드체인(저온 유통),-3.05%,+2.39%,15805,158.1,12
2026-07-02,보안주(정보),-3.08%,+2.91%,42023,420.2,51
2026-07-02,스마트카(SMART CAR),-3.10%,+1.14%,745093,7450.9,13
2026-07-02,남-북-러 가스관사업,-3.12%,+2.05%,32646,326.5,13
2026-07-02,마켓컬리(kurly),-3.14%,+2.83%,37135,371.4,10
2026-07-02,수소에너지(수소차/연료전지 등),-3.15%,+2.67%,2037998,20380.0,72
2026-07-02,골프,-3.20%,+3.70%,30808,308.1,15
2026-07-02,화폐/금융자동화기기(디지털화폐 등),-3.23%,+2.23%,18067,180.7,10
2026-07-02,의료AI,-3.25%,+3.46%,117217,1172.2,30
2026-07-02,공작기계,-3.27%,+3.00%,32474,324.7,14
2026-07-02,2026 상반기 신규상장,-3.29%,+1.66%,189724,1897.2,31
2026-07-02,비철금속,-3.34%,+1.81%,40516,405.2,25
2026-07-02,코로나19(치료제/백신 개발 등),-3.34%,+1.86%,111159,1111.6,29
2026-07-02,딥페이크(deepfake),-3.35%,+3.45%,6928,69.3,14
2026-07-02,쿠팡(coupang),-3.37%,+2.60%,14596,146.0,21
2026-07-02,모바일솔루션(스마트폰),-3.38%,+2.76%,11297,113.0,23
2026-07-02,모더나(MODERNA),-3.40%,+5.05%,120060,1200.6,6
2026-07-02,귀금속(금/은),-3.40%,+2.91%,24958,249.6,4
2026-07-02,전기차,-3.41%,+2.38%,2969607,29696.1,98
2026-07-02,수자원(양적/질적 개선),-3.43%,+4.50%,1161269,11612.7,27
2026-07-02,탈 플라스틱(친환경/생분해성 등),-3.49%,+2.31%,3342,33.4,8
2026-07-02,전기차 화재 방지(배터리 열폭주 등),-3.50%,+2.70%,68711,687.1,28
2026-07-02,창투사,-3.52%,+1.69%,26195,261.9,20
2026-07-02,고령화 사회(노인복지),-3.52%,+2.44%,11125769,111257.7,35
2026-07-02,두나무(Dunamu),-3.55%,+1.38%,110552,1105.5,11
2026-07-02,건설 대표주,-3.57%,+3.05%,618197,6182.0,6
2026-07-02,리비안(RIVIAN),-3.58%,+2.84%,315984,3159.8,21
2026-07-02,희귀금속(희토류 등),-3.60%,+3.09%,153224,1532.2,17
2026-07-02,조선,-3.64%,+1.58%,701768,7017.7,7
2026-07-02,증권,-3.68%,+2.68%,257112,2571.1,21
2026-07-02,줄기세포,-3.70%,+2.96%,26579,265.8,18
2026-07-02,2차전지(LFP/리튬인산철),-3.82%,+4.49%,207156,2071.6,12
2026-07-02,낙태/피임,-3.83%,+1.11%,3245,32.5,4
2026-07-02,국내 상장 중국기업,-3.84%,+1.87%,8977,89.8,11
2026-07-02,리튬,-3.87%,+4.33%,586057,5860.6,22
2026-07-02,NI(네트워크통합),-3.88%,+2.64%,2707,27.1,7
2026-07-02,야놀자(Yanolja),-3.88%,+2.71%,24841,248.4,5
2026-07-02,AI 챗봇(챗GPT 등),-3.90%,+4.21%,642410,6424.1,31
2026-07-02,지역화폐,-3.90%,+3.86%,6579,65.8,5
2026-07-02,제대혈,-3.92%,+3.75%,7640,76.4,5
2026-07-02,드론(Drone),-3.92%,+2.64%,858648,8586.5,29
2026-07-02,면역항암제,-3.95%,+3.06%,206704,2067.0,36
2026-07-02,전기차(충전소/충전기),-4.07%,+3.37%,1111558,11115.6,25
2026-07-02,원격진료/비대면진료(U-Healthcare),-4.08%,+4.34%,110433,1104.3,21
2026-07-02,방위산업/전쟁 및 테러,-4.11%,+3.21%,1817619,18176.2,67
2026-07-02,바이오인식(생체인식),-4.16%,+3.13%,19228,192.3,19
2026-07-02,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-4.18%,+2.75%,223598,2236.0,17
2026-07-02,DMZ 평화공원,-4.18%,+2.53%,15160,151.6,18
2026-07-02,영화,-4.23%,+1.71%,42050,420.5,12
2026-07-02,자율주행차,-4.32%,+1.46%,32314643,323146.4,60
2026-07-02,전력설비,-4.33%,+6.91%,2371437,23714.4,34
2026-07-02,스테이블코인,-4.33%,+2.98%,533508,5335.1,25
2026-07-02,페라이트,-4.37%,+2.66%,27087,270.9,14
2026-07-02,지능형로봇/인공지능(AI),-4.40%,+3.67%,1371540,13715.4,67
2026-07-02,퓨리오사AI,-4.46%,+2.87%,12430,124.3,11
2026-07-02,재난/안전(지진/화재 등),-4.51%,+4.51%,108777,1087.8,21
2026-07-02,그래핀,-4.51%,+1.69%,12102,121.0,13
2026-07-02,IT 대표주,-4.63%,-0.10%,29043668,290436.7,6
2026-07-02,원자력발전,-4.65%,+4.70%,1416430,14164.3,50
2026-07-02,피팅(관이음쇠)/밸브,-4.67%,+4.43%,14212,142.1,9
2026-07-02,2차전지(소재/부품),-4.70%,+3.43%,817936,8179.4,75
2026-07-02,풍력에너지,-4.73%,+4.52%,1245545,12455.5,36
2026-07-02,카메라모듈/부품,-4.90%,+2.42%,2072091,20720.9,27
2026-07-02,3D 프린터,-5.01%,+2.59%,40957,409.6,11
2026-07-02,초전도체,-5.04%,+4.99%,371759,3717.6,15
2026-07-02,스마트팩토리(스마트공장),-5.05%,+2.94%,1107161,11071.6,38
2026-07-02,스마트폰,-5.08%,+2.16%,11731371,117313.7,62
2026-07-02,2차전지,-5.18%,+3.53%,1291794,12917.9,144
2026-07-02,아이폰,-5.23%,+1.81%,30640251,306402.5,20
2026-07-02,공기청정기,-5.25%,+1.86%,11632314,116323.1,12
2026-07-02,조선기자재,-5.32%,+3.67%,172251,1722.5,36
2026-07-02,원자력발전소 해체,-5.33%,+4.58%,335716,3357.2,15
2026-07-02,2차전지(장비),-5.36%,+3.72%,56622,566.2,47
2026-07-02,폴더블폰,-5.43%,+2.53%,13004329,130043.3,24
2026-07-02,플렉서블 디스플레이,-5.44%,+2.95%,11935845,119358.4,25
2026-07-02,무선충전기술,-5.56%,+2.28%,11738149,117381.5,12
2026-07-02,전선,-5.58%,+10.45%,991132,9911.3,8
2026-07-02,LED,-5.64%,+2.63%,11725676,117256.8,37
2026-07-02,전자파,-5.72%,+2.39%,343372,3433.7,12
2026-07-02,코로나19(음압병실/음압구급차),-5.73%,+3.84%,13197,132.0,7
2026-07-02,피지컬 AI/휴머노이드 로봇,-5.82%,+2.99%,12943950,129439.5,42
2026-07-02,우주태양광(페로브스카이트 등),-5.87%,+3.83%,257604,2576.0,10
2026-07-02,OLED(유기 발광 다이오드),-5.90%,+3.08%,12904284,129042.8,79
2026-07-02,2차전지(전고체),-6.06%,+3.06%,2267124,22671.2,30
2026-07-02,스마트그리드(지능형전력망),-6.07%,+4.42%,570826,5708.3,20
2026-07-02,냉각시스템(액침냉각 등),-6.07%,+3.86%,1188624,11886.2,13
2026-07-02,양자암호/양자컴퓨팅,-6.08%,+1.82%,154701,1547.0,26
2026-07-02,갤럭시 부품주,-6.11%,+2.11%,12941867,129418.7,39
2026-07-02,태양광에너지,-6.22%,+3.49%,2626217,26262.2,44
2026-07-02,2차전지(나트륨이온),-6.23%,+2.73%,558716,5587.2,9
2026-07-02,전력저장장치(ESS),-6.48%,+4.56%,2223640,22236.4,41
2026-07-02,日 수출 규제(국산화 등),-6.67%,+3.14%,287870,2878.7,19
2026-07-02,로봇(산업용/협동로봇 등),-6.67%,+3.24%,590163,5901.6,71
2026-07-02,우주항공산업(누리호/인공위성 등),-6.69%,+4.48%,1307798,13078.0,37
2026-07-02,시멘트/레미콘,-6.89%,+4.10%,115752,1157.5,15
2026-07-02,5G(5세대 이동통신),-7.31%,+2.35%,12024945,120249.4,54
2026-07-02,통신장비,-7.60%,+2.18%,159030,1590.3,46
2026-07-02,핵융합에너지,-7.67%,+3.76%,387578,3875.8,8
2026-07-02,마이크로 LED,-8.23%,+0.73%,11421893,114218.9,11
2026-07-02,PCB(FPCB 등),-8.48%,+3.20%,2346341,23463.4,31
2026-07-02,시스템반도체,-8.51%,+2.36%,29527283,295272.8,57
2026-07-02,스페이스X(SpaceX),-8.76%,+4.29%,663646,6636.5,14
2026-07-02,유리 기판,-8.88%,+2.91%,1920572,19205.7,20
2026-07-02,전력반도체,-9.60%,+2.43%,28526149,285261.5,19
2026-07-02,반도체 재료/부품,-9.64%,+3.40%,813951,8139.5,69
2026-07-02,S7(삼성전자/SK하이닉스 등),-9.69%,-1.41%,33657955,336579.5,7
2026-07-02,온디바이스 AI,-9.79%,+1.99%,31073928,310739.3,24
2026-07-02,CXL(컴퓨트익스프레스링크),-10.14%,+1.81%,28350917,283509.2,13
2026-07-02,고체산화물 연료전지(SOFC),-10.53%,+7.39%,424140,4241.4,13
2026-07-02,MLCC(적층세라믹콘덴서),-10.58%,+4.08%,2036822,20368.2,11
2026-07-02,뉴로모픽 반도체,-10.60%,+2.59%,11028977,110289.8,7
2026-07-02,반도체 장비,-10.81%,+4.13%,3386501,33865.0,95
2026-07-02,LED장비,-11.12%,+2.84%,1051801,10518.0,11
2026-07-02,HBM(고대역폭메모리),-11.41%,+3.41%,29157264,291572.6,33
2026-07-02,반도체 기판(FC-BGA/PCB/MLB 등),-11.48%,+3.84%,2566408,25664.1,14
2026-07-02,반도체 대표주(생산),-11.98%,-3.11%,28402529,284025.3,3
2026-07-02,광통신(광케이블/광섬유 등),-12.09%,+2.75%,419949,4199.5,14
2026-07-02,소캠(SOCAMM),-12.13%,+1.45%,28630106,286301.1,11
2026-07-02,2026 하반기 신규상장,-20.63%,+13.00%,182904,1829.0,1
