date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-28,삼성페이,-3.74%,-2.43%,11937577,119375.8,26
2026-06-28,음원/음반,-3.77%,-2.43%,152370,1523.7,15
2026-06-28,LPG(액화석유가스),-3.78%,-1.40%,115131,1151.3,9
2026-06-28,보안주(정보),-3.85%,-2.18%,64638,646.4,51
2026-06-28,건설기계,-3.85%,-2.35%,72645,726.5,16
2026-06-28,mRNA(메신저 리보핵산),-3.85%,-1.05%,112204,1122.0,14
2026-06-28,자전거,-3.86%,-1.74%,1273,12.7,3
2026-06-28,가상화폐(비트코인 등),-3.86%,-1.71%,93739,937.4,25
2026-06-28,탈모 치료,-3.86%,-2.79%,176611,1766.1,27
2026-06-28,생명보험,-3.87%,-1.20%,245118,2451.2,5
2026-06-28,소캠(SOCAMM),-3.91%,-2.66%,31767626,317676.3,11
2026-06-28,패션/의류,-3.95%,-1.55%,539138,5391.4,59
2026-06-28,전기차(충전소/충전기),-3.95%,-2.52%,1518551,15185.5,25
2026-06-28,바이오시밀러(복제 바이오의약품),-3.97%,-0.38%,558513,5585.1,21
2026-06-28,마이크로바이옴,-3.98%,-2.13%,42740,427.4,18
2026-06-28,낙태/피임,-3.99%,-3.13%,10250,102.5,4
2026-06-28,조림사업,-4.00%,-1.73%,517214,5172.1,11
2026-06-28,스마트홈(홈네트워크),-4.01%,-2.10%,12421441,124214.4,23
2026-06-28,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-4.04%,-2.69%,220773,2207.7,17
2026-06-28,전기차,-4.05%,-2.78%,3004911,30049.1,98
2026-06-28,마켓컬리(kurly),-4.05%,-2.15%,81352,813.5,10
2026-06-28,DMZ 평화공원,-4.06%,-1.26%,37420,374.2,18
2026-06-28,태양광에너지,-4.07%,-1.86%,2361873,23618.7,44
2026-06-28,미용기기,-4.08%,-0.80%,321270,3212.7,19
2026-06-28,폴더블폰,-4.14%,-3.97%,14793170,147931.7,24
2026-06-28,스테이블코인,-4.16%,-3.25%,431868,4318.7,25
2026-06-28,리튬,-4.19%,-2.64%,721132,7211.3,22
2026-06-28,마이크로 LED,-4.20%,-2.78%,12286590,122865.9,11
2026-06-28,의료기기,-4.22%,-1.84%,12402353,124023.5,91
2026-06-28,탄소나노튜브(CNT),-4.22%,-3.34%,90267,902.7,5
2026-06-28,전자결제(전자화폐),-4.22%,-1.73%,36530,365.3,13
2026-06-28,메타버스(Metaverse),-4.22%,-3.14%,1623490,16234.9,48
2026-06-28,야놀자(Yanolja),-4.23%,-3.18%,42498,425.0,5
2026-06-28,영상콘텐츠,-4.27%,-3.25%,30215,302.1,34
2026-06-28,피팅(관이음쇠)/밸브,-4.27%,-3.28%,17025,170.2,9
2026-06-28,뉴로모픽 반도체,-4.28%,-5.63%,11903298,119033.0,7
2026-06-28,전자파,-4.29%,-2.35%,237981,2379.8,12
2026-06-28,정유,-4.31%,-2.05%,105402,1054.0,3
2026-06-28,치매,-4.32%,-2.09%,220711,2207.1,50
2026-06-28,모바일솔루션(스마트폰),-4.33%,-2.40%,23627,236.3,23
2026-06-28,남-북-러 가스관사업,-4.34%,-1.41%,59060,590.6,13
2026-06-28,2025 하반기 신규상장,-4.36%,-1.82%,157661,1576.6,66
2026-06-28,CXL(컴퓨트익스프레스링크),-4.37%,-3.17%,31499873,314998.7,13
2026-06-28,유심(USIM),-4.42%,-2.08%,3185,31.9,5
2026-06-28,탈 플라스틱(친환경/생분해성 등),-4.43%,-3.28%,5048,50.5,8
2026-06-28,아이폰,-4.44%,-2.82%,34903765,349037.7,20
2026-06-28,모더나(MODERNA),-4.46%,-0.30%,97472,974.7,6
2026-06-28,자율주행차,-4.47%,-2.87%,36544401,365444.0,59
2026-06-28,PCB(FPCB 등),-4.48%,-3.68%,3191444,31914.4,31
2026-06-28,반도체 대표주(생산),-4.49%,-0.47%,31461057,314610.6,3
2026-06-28,콜드체인(저온 유통),-4.49%,-2.22%,22858,228.6,12
2026-06-28,바이오인식(생체인식),-4.53%,-2.42%,34837,348.4,19
2026-06-28,유리 기판,-4.53%,-3.59%,2779044,27790.4,20
2026-06-28,2차전지(장비),-4.55%,-3.76%,108789,1087.9,47
2026-06-28,줄기세포,-4.57%,-2.16%,32527,325.3,18
2026-06-28,풍력에너지,-4.57%,-1.84%,1499707,14997.1,36
2026-06-28,무선충전기술,-4.57%,-3.73%,12800890,128008.9,12
2026-06-28,온디바이스 AI,-4.58%,-4.69%,35051930,350519.3,24
2026-06-28,시스템반도체,-4.59%,-4.32%,32473446,324734.5,57
2026-06-28,유전자 치료제/분석,-4.59%,-1.60%,71202,712.0,42
2026-06-28,니켈,-4.59%,-2.56%,506921,5069.2,14
2026-06-28,전후 재건(우크라/중동 전쟁 등),-4.60%,-2.56%,1034668,10346.7,40
2026-06-28,퓨리오사AI,-4.62%,-2.26%,29932,299.3,11
2026-06-28,지역화폐,-4.63%,-2.38%,5966,59.7,5
2026-06-28,해저터널(지하화/지하도로 등),-4.66%,-2.85%,78423,784.2,9
2026-06-28,강관업체(Steel pipe),-4.67%,-1.89%,26095,260.9,11
2026-06-28,양자암호/양자컴퓨팅,-4.68%,-3.00%,209887,2098.9,26
2026-06-28,화폐/금융자동화기기(디지털화폐 등),-4.69%,-2.12%,25209,252.1,10
2026-06-28,폐배터리,-4.70%,-3.04%,1312190,13121.9,20
2026-06-28,2차전지(LFP/리튬인산철),-4.76%,-3.74%,312393,3123.9,12
2026-06-28,마스크,-4.79%,-1.77%,21004,210.0,22
2026-06-28,석유화학,-4.80%,-2.09%,274215,2742.2,18
2026-06-28,창투사,-4.81%,-2.06%,43910,439.1,20
2026-06-28,IT 대표주,-4.83%,-1.71%,32259506,322595.1,6
2026-06-28,LNG(액화천연가스),-4.86%,-1.64%,1343562,13435.6,26
2026-06-28,증권,-4.87%,-1.50%,351263,3512.6,21
2026-06-28,비만치료제,-4.87%,-1.94%,404363,4043.6,36
2026-06-28,스마트팩토리(스마트공장),-4.89%,-3.30%,1145204,11452.0,39
2026-06-28,2026 상반기 신규상장,-4.89%,-2.31%,167273,1672.7,28
2026-06-28,항공/저가 항공사(LCC),-4.92%,+0.90%,91010,910.1,9
2026-06-28,日 수출 규제(국산화 등),-4.94%,-3.16%,202144,2021.4,19
2026-06-28,셰일가스(Shale Gas),-4.97%,-2.05%,581521,5815.2,11
2026-06-28,조선,-4.98%,-2.79%,577172,5771.7,7
2026-06-28,코로나19(치료제/백신 개발 등),-5.00%,-1.72%,273323,2733.2,29
2026-06-28,전력반도체,-5.00%,-3.31%,31650233,316502.3,19
2026-06-28,종합상사,-5.02%,-1.12%,493492,4934.9,8
2026-06-28,5G(5세대 이동통신),-5.09%,-3.15%,12990926,129909.3,54
2026-06-28,두나무(Dunamu),-5.10%,-2.22%,97857,978.6,11
2026-06-28,가상현실(VR),-5.11%,-3.07%,12300007,123000.1,27
2026-06-28,건설 대표주,-5.12%,-2.96%,702744,7027.4,6
2026-06-28,항공기부품,-5.14%,-2.72%,974890,9748.9,15
2026-06-28,자동차 대표주,-5.15%,-3.52%,1218391,12183.9,7
2026-06-28,NFT(대체불가토큰),-5.16%,-2.32%,12244422,122444.2,20
2026-06-28,면역항암제,-5.21%,-1.84%,337446,3374.5,36
2026-06-28,핵융합에너지,-5.23%,-3.83%,480363,4803.6,8
2026-06-28,스마트그리드(지능형전력망),-5.23%,-3.13%,332325,3323.2,20
2026-06-28,전기차 화재 방지(배터리 열폭주 등),-5.25%,-2.58%,133180,1331.8,28
2026-06-28,캐릭터상품,-5.27%,-3.17%,6006,60.1,9
2026-06-28,딥페이크(deepfake),-5.27%,-3.11%,13466,134.7,14
2026-06-28,2차전지,-5.28%,-3.52%,1729133,17291.3,144
2026-06-28,2차전지(나트륨이온),-5.30%,-4.22%,722430,7224.3,9
2026-06-28,통신장비,-5.38%,-3.55%,217256,2172.6,46
2026-06-28,방위산업/전쟁 및 테러,-5.40%,-3.09%,1507500,15075.0,67
2026-06-28,2차전지(생산),-5.47%,-2.64%,505287,5052.9,3
2026-06-28,피지컬 AI/휴머노이드 로봇,-5.47%,-3.63%,14156548,141565.5,42
2026-06-28,초전도체,-5.55%,-4.09%,230213,2302.1,15
2026-06-28,STO(토큰증권 발행),-5.57%,-2.46%,558553,5585.5,25
2026-06-28,로봇(산업용/협동로봇 등),-5.58%,-3.24%,785156,7851.6,70
2026-06-28,지능형로봇/인공지능(AI),-5.59%,-3.07%,1080516,10805.2,66
2026-06-28,2차전지(전고체),-5.62%,-3.67%,3251359,32513.6,30
2026-06-28,원자력발전,-5.67%,-3.00%,1457170,14571.7,50
2026-06-28,전력저장장치(ESS),-5.73%,-3.28%,1950343,19503.4,41
2026-06-28,2차전지(소재/부품),-5.74%,-3.30%,1062711,10627.1,75
2026-06-28,우주태양광(페로브스카이트 등),-5.74%,-3.00%,215530,2155.3,10
2026-06-28,전선,-5.79%,-3.54%,318591,3185.9,8
2026-06-28,전력설비,-5.80%,-2.99%,1492659,14926.6,34
2026-06-28,모듈러주택,-5.83%,-2.32%,579850,5798.5,10
2026-06-28,우주항공산업(누리호/인공위성 등),-5.99%,-3.83%,1003888,10038.9,37
2026-06-28,스마트카(SMART CAR),-5.99%,-2.48%,832237,8322.4,13
2026-06-28,오가노이드,-6.03%,-1.20%,78901,789.0,8
2026-06-28,제대혈,-6.05%,-1.82%,14390,143.9,5
2026-06-28,조선기자재,-6.11%,-2.75%,188254,1882.5,36
2026-06-28,국내 상장 중국기업,-6.36%,-4.20%,23651,236.5,11
2026-06-28,스페이스X(SpaceX),-6.52%,-3.72%,625563,6255.6,14
2026-06-28,원자력발전소 해체,-6.60%,-3.74%,605105,6051.1,15
2026-06-28,마이데이터,-6.70%,-3.46%,295631,2956.3,11
2026-06-28,광통신(광케이블/광섬유 등),-6.79%,-4.47%,357782,3577.8,14
2026-06-28,MLCC(적층세라믹콘덴서),-6.92%,-7.38%,2800193,28001.9,11
2026-06-28,고체산화물 연료전지(SOFC),-7.95%,-2.94%,364493,3644.9,13
