date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-11,창투사,+1.68%,-1.62%,538991,5389.9,20
2026-06-11,탈모 치료,+1.68%,-1.59%,57839,578.4,26
2026-06-11,LED,+1.67%,-1.75%,10122611,101226.1,38
2026-06-11,지주사,+1.64%,-0.89%,4308515,43085.2,127
2026-06-11,페인트,+1.64%,-0.94%,38573,385.7,8
2026-06-11,피지컬 AI/휴머노이드 로봇,+1.63%,-2.91%,12070596,120706.0,42
2026-06-11,자율주행차,+1.62%,-1.80%,27927475,279274.8,59
2026-06-11,그래핀,+1.62%,-1.39%,18834,188.3,13
2026-06-11,손해보험,+1.59%,+0.08%,278058,2780.6,8
2026-06-11,골판지 제조,+1.57%,-0.66%,3423,34.2,10
2026-06-11,모바일콘텐츠(스마트폰/태블릿PC),+1.57%,-1.16%,2277831,22778.3,32
2026-06-11,밸류업(25년 기업가치 제고계획 발표),+1.57%,-0.67%,5318658,53186.6,85
2026-06-11,교육/온라인 교육,+1.56%,-0.55%,12408,124.1,27
2026-06-11,스마트그리드(지능형전력망),+1.56%,-1.45%,626731,6267.3,20
2026-06-11,보톡스(보툴리눔톡신),+1.54%,-0.40%,112440,1124.4,13
2026-06-11,딥페이크(deepfake),+1.53%,-1.81%,17726,177.3,14
2026-06-11,아스콘(아스팔트 콘크리트),+1.52%,-1.39%,8151,81.5,9
2026-06-11,토스(toss),+1.52%,-1.31%,158747,1587.5,6
2026-06-11,로봇(산업용/협동로봇 등),+1.50%,-2.18%,1713289,17132.9,70
2026-06-11,주유소,+1.50%,-1.04%,260578,2605.8,15
2026-06-11,전기차,+1.49%,-1.98%,4085554,40855.5,98
2026-06-11,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),+1.48%,-0.44%,517050,5170.5,17
2026-06-11,면세점,+1.47%,+0.66%,245907,2459.1,8
2026-06-11,DMZ 평화공원,+1.45%,-1.17%,28517,285.2,18
2026-06-11,마이데이터,+1.45%,-0.94%,501924,5019.2,11
2026-06-11,렌터카,+1.43%,-0.77%,3137,31.4,4
2026-06-11,키오스크(KIOSK),+1.41%,-1.76%,3942,39.4,10
2026-06-11,소매유통,+1.40%,+0.45%,370263,3702.6,20
2026-06-11,전자결제(전자화폐),+1.40%,-1.91%,54823,548.2,13
2026-06-11,전력저장장치(ESS),+1.40%,-1.69%,2902392,29023.9,41
2026-06-11,삼성페이,+1.39%,-1.20%,9054206,90542.1,26
2026-06-11,2025 하반기 신규상장,+1.39%,-1.36%,248101,2481.0,66
2026-06-11,영상콘텐츠,+1.37%,-1.17%,52589,525.9,35
2026-06-11,야놀자(Yanolja),+1.37%,-0.86%,83749,837.5,5
2026-06-11,AI 챗봇(챗GPT 등),+1.37%,-2.18%,1036570,10365.7,31
2026-06-11,콩/대두,+1.37%,-0.94%,4985,49.9,5
2026-06-11,셰일가스(Shale Gas),+1.36%,-1.11%,420970,4209.7,11
2026-06-11,인터넷은행,+1.36%,-0.86%,728269,7282.7,31
2026-06-11,보안주(정보),+1.35%,-1.72%,74729,747.3,51
2026-06-11,희귀금속(희토류 등),+1.34%,-2.44%,200584,2005.8,17
2026-06-11,스테이블코인,+1.33%,-2.14%,781724,7817.2,25
2026-06-11,양자암호/양자컴퓨팅,+1.32%,-2.92%,354460,3544.6,26
2026-06-11,리츠(REITs),+1.31%,+0.56%,61817,618.2,22
2026-06-11,일자리(취업),+1.31%,-0.82%,4614,46.1,9
2026-06-11,항공기부품,+1.31%,-1.30%,872035,8720.4,15
2026-06-11,재택근무/스마트워크,+1.31%,-1.39%,34366,343.7,16
2026-06-11,모바일게임(스마트폰),+1.30%,-1.65%,686692,6866.9,36
2026-06-11,윤활유,+1.29%,-0.96%,186125,1861.2,7
2026-06-11,SI(시스템통합),+1.28%,-1.77%,1063884,10638.8,30
2026-06-11,비만치료제,+1.28%,-1.62%,626792,6267.9,36
2026-06-11,NI(네트워크통합),+1.26%,-0.70%,2664,26.6,7
2026-06-11,바이오시밀러(복제 바이오의약품),+1.26%,-1.72%,764386,7643.9,21
2026-06-11,모바일솔루션(스마트폰),+1.25%,-1.35%,53895,539.0,23
2026-06-11,치아 치료(임플란트 등),+1.24%,-1.05%,28770,287.7,14
2026-06-11,CCTV＆DVR,+1.23%,-1.45%,44710,447.1,7
2026-06-11,황사/미세먼지,+1.21%,-1.04%,117340,1173.4,25
2026-06-11,"백신/진단시약/방역(신종플루, AI 등)",+1.20%,-0.59%,170139,1701.4,43
2026-06-11,공작기계,+1.20%,-1.63%,14498,145.0,14
2026-06-11,SNS(소셜네트워크서비스),+1.20%,-1.87%,580258,5802.6,10
2026-06-11,스마트팩토리(스마트공장),+1.20%,-1.84%,1495558,14955.6,39
2026-06-11,캐릭터상품,+1.19%,-2.21%,5524,55.2,9
2026-06-11,방위산업/전쟁 및 테러,+1.17%,-1.49%,2059875,20598.8,67
2026-06-11,보안주(물리),+1.17%,-1.40%,68396,684.0,19
2026-06-11,지역화폐,+1.17%,-1.14%,6507,65.1,5
2026-06-11,게임,+1.16%,-1.90%,684428,6844.3,30
2026-06-11,남북경협,+1.16%,-1.15%,300306,3003.1,29
2026-06-11,광고,+1.15%,-0.25%,26410,264.1,25
2026-06-11,스마트홈(홈네트워크),+1.15%,-1.61%,10000780,100007.8,23
2026-06-11,치매,+1.15%,-1.83%,299470,2994.7,50
2026-06-11,퓨리오사AI,+1.14%,-2.25%,64319,643.2,11
2026-06-11,마스크,+1.13%,-0.38%,47365,473.6,22
2026-06-11,리비안(RIVIAN),+1.13%,-1.65%,332682,3326.8,21
2026-06-11,카지노,+1.12%,0.00%,54515,545.1,6
2026-06-11,제지,+1.11%,-0.35%,5701,57.0,14
2026-06-11,미디어(방송/신문),+1.11%,-1.84%,9759,97.6,12
2026-06-11,탄소나노튜브(CNT),+1.08%,-3.23%,136960,1369.6,5
2026-06-11,제약업체,+1.07%,-0.91%,492285,4922.9,86
2026-06-11,화이자(PFIZER),+1.07%,-0.41%,45431,454.3,5
2026-06-11,출산장려정책,+1.04%,-0.94%,10907,109.1,23
2026-06-11,수소에너지(수소차/연료전지 등),+1.04%,-1.21%,2251874,22518.7,71
2026-06-11,패션/의류,+1.00%,-0.65%,551310,5513.1,59
2026-06-11,무선충전기술,+1.00%,-2.68%,10232066,102320.7,12
2026-06-11,자동차부품,+0.98%,-0.96%,1356743,13567.4,147
2026-06-11,유전자 치료제/분석,+0.97%,-1.53%,72113,721.1,42
2026-06-11,모듈러주택,+0.95%,-2.08%,473984,4739.8,10
2026-06-11,도시가스,+0.94%,-0.45%,18264,182.6,9
2026-06-11,겨울,+0.94%,-0.68%,156803,1568.0,22
2026-06-11,日제품 불매운동(수혜),+0.88%,-0.69%,10174,101.7,20
2026-06-11,마켓컬리(kurly),+0.88%,-0.32%,672736,6727.4,10
2026-06-11,인터넷 대표주,+0.85%,-2.59%,572013,5720.1,2
2026-06-11,마이코플라스마 폐렴,+0.85%,-1.16%,3908,39.1,12
2026-06-11,타이어,+0.82%,+0.02%,126368,1263.7,9
2026-06-11,시멘트/레미콘,+0.80%,-0.09%,82536,825.4,15
2026-06-11,반도체 대표주(생산),+0.80%,-1.97%,22474518,224745.2,3
2026-06-11,골프,+0.80%,-0.65%,53645,536.5,15
2026-06-11,부동산 보유 자산주,+0.80%,-0.51%,261967,2619.7,22
2026-06-11,드론(Drone),+0.79%,-1.37%,814951,8149.5,29
2026-06-11,영화,+0.77%,-1.59%,77962,779.6,12
2026-06-11,조림사업,+0.77%,-1.34%,125529,1255.3,11
2026-06-11,서울고속버스터미널 재개발 수혜,+0.77%,-1.14%,155191,1551.9,5
2026-06-11,바이오인식(생체인식),+0.76%,-1.37%,29521,295.2,19
2026-06-11,철도,+0.74%,-1.50%,292812,2928.1,40
2026-06-11,블록체인,+0.74%,-1.65%,1298486,12984.9,23
2026-06-11,엔젤산업,+0.73%,-1.23%,8371,83.7,26
2026-06-11,코로나19(진단키트),+0.72%,-0.99%,57674,576.7,40
2026-06-11,IT 대표주,+0.71%,-4.12%,23380724,233807.2,6
2026-06-11,NFT(대체불가토큰),+0.71%,-2.35%,9550705,95507.1,20
2026-06-11,전기차(충전소/충전기),+0.71%,-1.47%,1449036,14490.4,25
2026-06-11,가상화폐(비트코인 등),+0.70%,-1.57%,109536,1095.4,25
2026-06-11,제습기,+0.66%,-2.44%,9760028,97600.3,8
2026-06-11,건설기계,+0.65%,-1.00%,213806,2138.1,16
2026-06-11,폐배터리,+0.61%,-1.69%,1418378,14183.8,20
2026-06-11,카카오뱅크(kakao BANK),+0.58%,-1.47%,489622,4896.2,11
2026-06-11,STO(토큰증권 발행),+0.58%,-1.90%,911367,9113.7,25
2026-06-11,사료,+0.57%,-0.97%,19799,198.0,18
2026-06-11,귀금속(금/은),+0.55%,-1.21%,96000,960.0,4
2026-06-11,스마트카(SMART CAR),+0.50%,-3.19%,1089812,10898.1,13
2026-06-11,메타버스(Metaverse),+0.50%,-0.96%,2015077,20150.8,48
2026-06-11,밸류업(24년 기업가치 제고계획 발표),+0.50%,-0.87%,22600527,226005.3,91
2026-06-11,콜드체인(저온 유통),+0.49%,-1.03%,34978,349.8,12
2026-06-11,"주류업(주정, 에탄올 등)",+0.48%,-0.10%,11419,114.2,13
2026-06-11,리모델링/인테리어,+0.46%,-1.37%,48635,486.4,24
2026-06-11,수산,+0.46%,-0.56%,3548,35.5,10
2026-06-11,마리화나(대마),+0.46%,-1.46%,5485,54.9,10
2026-06-11,지능형로봇/인공지능(AI),+0.45%,-2.20%,1755854,17558.5,66
2026-06-11,원자력발전소 해체,+0.45%,-1.92%,478838,4788.4,15
2026-06-11,카메라모듈/부품,+0.43%,-1.82%,2495772,24957.7,27
2026-06-11,애플페이,+0.33%,-1.03%,11607,116.1,8
2026-06-11,마이크로바이옴,+0.31%,+0.18%,63266,632.7,18
2026-06-11,가상현실(VR),+0.30%,-1.87%,9723436,97234.4,27
2026-06-11,국내 상장 중국기업,+0.29%,-1.30%,6037,60.4,11
2026-06-11,자원개발,+0.28%,-0.34%,397674,3976.7,14
2026-06-11,화학섬유,+0.26%,+0.39%,56340,563.4,6
2026-06-11,호텔/리조트,+0.23%,+0.24%,336307,3363.1,14
2026-06-11,UAM(도심항공모빌리티),+0.18%,-1.03%,2039953,20399.5,25
2026-06-11,웹툰,+0.18%,-0.96%,582655,5826.6,15
2026-06-11,클라우드 컴퓨팅,+0.15%,-1.22%,1301394,13013.9,36
2026-06-11,환율하락 수혜,+0.14%,-0.57%,510722,5107.2,23
2026-06-11,증권,+0.14%,-2.07%,683092,6830.9,21
2026-06-11,정유,+0.12%,-1.47%,126323,1263.2,3
2026-06-11,전력설비,+0.07%,-0.93%,1429688,14296.9,34
2026-06-11,증강현실(AR),+0.06%,-1.27%,48102,481.0,21
2026-06-11,기업인수목적회사(SPAC),+0.01%,-0.08%,2437,24.4,72
2026-06-11,낙태/피임,-0.01%,-1.47%,1216,12.2,4
2026-06-11,비철금속,-0.03%,-1.75%,86234,862.3,25
2026-06-11,원자력발전,-0.08%,-1.07%,1374520,13745.2,50
2026-06-11,2차전지(생산),-0.11%,-3.26%,473323,4733.2,3
2026-06-11,GTX(수도권 광역급행철도),-0.13%,-0.71%,452943,4529.4,24
2026-06-11,해저터널(지하화/지하도로 등),-0.17%,-1.04%,96758,967.6,9
2026-06-11,조선기자재,-0.18%,-0.72%,421396,4214.0,36
2026-06-11,은행,-0.19%,+0.12%,1001669,10016.7,11
2026-06-11,전후 재건(우크라/중동 전쟁 등),-0.20%,-1.16%,896593,8965.9,40
2026-06-11,니켈,-0.25%,-1.52%,524336,5243.4,14
2026-06-11,음성인식,-0.33%,-1.75%,923622,9236.2,11
2026-06-11,2026 상반기 신규상장,-0.33%,-3.76%,234484,2344.8,27
2026-06-11,철강 중소형,-0.35%,-0.35%,35884,358.8,36
2026-06-11,종합상사,-0.47%,-0.04%,504823,5048.2,8
2026-06-11,LNG(액화천연가스),-0.47%,-0.97%,1214930,12149.3,26
2026-06-11,풍력에너지,-0.62%,-0.86%,1349400,13494.0,36
2026-06-11,전선,-0.67%,-0.70%,233795,2337.9,8
2026-06-11,철강 주요종목,-0.72%,-0.48%,219130,2191.3,11
2026-06-11,조선,-0.78%,-1.23%,831607,8316.1,7
2026-06-11,피팅(관이음쇠)/밸브,-0.79%,-1.35%,37788,377.9,9
2026-06-11,강관업체(Steel pipe),-0.86%,-0.39%,30826,308.3,11
2026-06-11,항공/저가 항공사(LCC),-0.93%,-0.74%,83930,839.3,9
2026-06-11,자동차 대표주,-1.15%,-2.63%,1496278,14962.8,7
2026-06-11,남-북-러 가스관사업,-1.20%,+0.68%,28193,281.9,13
2026-06-11,건설 대표주,-1.78%,-1.11%,562791,5627.9,6
