date,theme,chg,chg_3d,value_mil,value_eok,count
2026-07-05,재택근무/스마트워크,+2.36%,-0.53%,6975,69.8,15
2026-07-05,비철금속,+2.29%,-1.25%,47680,476.8,25
2026-07-05,마스크,+2.29%,-0.89%,12691,126.9,22
2026-07-05,마리화나(대마),+2.27%,+1.55%,42848,428.5,10
2026-07-05,줄기세포,+2.26%,-1.37%,30244,302.4,18
2026-07-05,시스템반도체,+2.26%,-2.38%,28267096,282671.0,57
2026-07-05,플렉서블 디스플레이,+2.26%,-1.22%,10171202,101712.0,25
2026-07-05,폐기물처리,+2.12%,+0.10%,4654,46.5,5
2026-07-05,겨울,+2.11%,-0.18%,177847,1778.5,22
2026-07-05,자동차 대표주,+2.10%,-0.50%,877466,8774.7,7
2026-07-05,반도체 장비,+2.05%,-1.53%,2549902,25499.0,95
2026-07-05,드론(Drone),+2.05%,-0.74%,709290,7092.9,29
2026-07-05,광통신(광케이블/광섬유 등),+2.05%,-3.23%,301639,3016.4,14
2026-07-05,아이폰,+2.01%,-1.95%,30254211,302542.1,20
2026-07-05,출산장려정책,+1.99%,-0.10%,9188,91.9,23
2026-07-05,육계,+1.98%,+0.89%,4069,40.7,9
2026-07-05,전자파,+1.97%,-0.83%,199868,1998.7,12
2026-07-05,초전도체,+1.97%,+0.28%,322466,3224.7,15
2026-07-05,3D 프린터,+1.93%,-2.14%,39737,397.4,11
2026-07-05,2차전지(나트륨이온),+1.92%,-3.93%,591934,5919.3,9
2026-07-05,치아 치료(임플란트 등),+1.90%,-1.03%,15179,151.8,14
2026-07-05,스마트폰,+1.90%,-1.24%,10210810,102108.1,62
2026-07-05,여행,+1.88%,-0.26%,10391,103.9,9
2026-07-05,전기차 화재 방지(배터리 열폭주 등),+1.88%,-1.02%,163729,1637.3,28
2026-07-05,스마트그리드(지능형전력망),+1.87%,-0.17%,442199,4422.0,20
2026-07-05,마켓컬리(kurly),+1.87%,-0.65%,30177,301.8,10
2026-07-05,페인트,+1.85%,-0.43%,14777,147.8,8
2026-07-05,스마트팩토리(스마트공장),+1.84%,-1.46%,892448,8924.5,38
2026-07-05,딥페이크(deepfake),+1.84%,-0.89%,5461,54.6,14
2026-07-05,로봇(산업용/협동로봇 등),+1.83%,-2.06%,693867,6938.7,71
2026-07-05,자전거,+1.82%,+2.37%,807,8.1,3
2026-07-05,콜드체인(저온 유통),+1.82%,-1.12%,14702,147.0,12
2026-07-05,마이코플라스마 폐렴,+1.80%,-1.08%,3918,39.2,12
2026-07-05,패션/의류,+1.78%,+0.01%,452004,4520.0,59
2026-07-05,전기차,+1.78%,-1.19%,2509224,25092.2,98
2026-07-05,카카오뱅크(kakao BANK),+1.77%,+0.69%,431600,4316.0,11
2026-07-05,웹툰,+1.76%,+0.14%,285743,2857.4,15
2026-07-05,탈 플라스틱(친환경/생분해성 등),+1.75%,-0.94%,2713,27.1,8
2026-07-05,애플페이,+1.72%,-0.49%,6388,63.9,8
2026-07-05,무선충전기술,+1.71%,-0.85%,10045419,100454.2,12
2026-07-05,스마트카(SMART CAR),+1.63%,-0.79%,543374,5433.7,13
2026-07-05,양자암호/양자컴퓨팅,+1.62%,-2.27%,156248,1562.5,26
2026-07-05,코로나19(진단키트),+1.61%,-0.71%,58776,587.8,40
2026-07-05,반도체 재료/부품,+1.60%,-2.02%,683937,6839.4,69
2026-07-05,구제역/광우병 수혜,+1.60%,+0.52%,6254,62.5,20
2026-07-05,공작기계,+1.60%,-0.46%,28293,282.9,14
2026-07-05,화폐/금융자동화기기(디지털화폐 등),+1.59%,-1.21%,15176,151.8,10
2026-07-05,통신장비,+1.59%,-2.36%,141159,1411.6,46
2026-07-05,보안주(정보),+1.58%,-0.37%,31710,317.1,51
2026-07-05,사료,+1.57%,-0.43%,6116,61.2,18
2026-07-05,창투사,+1.57%,-1.62%,21724,217.2,20
2026-07-05,핵융합에너지,+1.57%,-1.73%,345514,3455.1,8
2026-07-05,5G(5세대 이동통신),+1.56%,-1.75%,10331944,103319.4,54
2026-07-05,쿠팡(coupang),+1.56%,-0.69%,12504,125.0,21
2026-07-05,캐릭터상품,+1.55%,+0.44%,8580,85.8,9
2026-07-05,황사/미세먼지,+1.54%,-0.25%,77154,771.5,25
2026-07-05,생명보험,+1.54%,-0.46%,194658,1946.6,5
2026-07-05,고령화 사회(노인복지),+1.54%,-1.59%,9576886,95768.9,35
2026-07-05,자율주행차,+1.54%,-1.93%,31512569,315125.7,60
2026-07-05,수소에너지(수소차/연료전지 등),+1.54%,-0.30%,1727659,17276.6,72
2026-07-05,반도체 기판(FC-BGA/PCB/MLB 등),+1.54%,-0.79%,2985205,29852.0,14
2026-07-05,인터넷은행,+1.53%,+0.28%,515889,5158.9,31
2026-07-05,제약업체,+1.51%,-1.06%,363393,3633.9,86
2026-07-05,AI 챗봇(챗GPT 등),+1.51%,-0.24%,510351,5103.5,31
2026-07-05,방위산업/전쟁 및 테러,+1.49%,-0.76%,1381791,13817.9,67
2026-07-05,피지컬 AI/휴머노이드 로봇,+1.49%,-1.80%,10968521,109685.2,42
2026-07-05,핀테크(FinTech),+1.48%,-0.72%,569315,5693.1,33
2026-07-05,항공기부품,+1.46%,+0.13%,888234,8882.3,15
2026-07-05,전자결제(전자화폐),+1.43%,-0.99%,22070,220.7,13
2026-07-05,OLED(유기 발광 다이오드),+1.42%,-1.20%,10883114,108831.1,79
2026-07-05,2차전지,+1.42%,-1.82%,1423840,14238.4,144
2026-07-05,클라우드 컴퓨팅,+1.39%,-0.87%,819570,8195.7,35
2026-07-05,삼성페이,+1.39%,-0.05%,9491421,94914.2,26
2026-07-05,종합 물류,+1.36%,+0.13%,38337,383.4,16
2026-07-05,석유화학,+1.36%,-0.85%,252210,2522.1,18
2026-07-05,코로나19(진단/치료제/백신 개발 등),+1.35%,-1.18%,182586,1825.9,73
2026-07-05,음성인식,+1.34%,+0.03%,465792,4657.9,11
2026-07-05,아프리카 돼지열병(ASF),+1.31%,-0.05%,13895,138.9,31
2026-07-05,바이오인식(생체인식),+1.30%,-1.09%,17502,175.0,19
2026-07-05,"백신/진단시약/방역(신종플루, AI 등)",+1.30%,-0.71%,154577,1545.8,43
2026-07-05,그래핀,+1.30%,-1.01%,11604,116.0,13
2026-07-05,자동차부품,+1.28%,-0.60%,679427,6794.3,146
2026-07-05,키오스크(KIOSK),+1.27%,-0.76%,1711,17.1,10
2026-07-05,지능형로봇/인공지능(AI),+1.25%,-0.65%,1128521,11285.2,67
2026-07-05,치매,+1.24%,-1.18%,191110,1911.1,50
2026-07-05,PCB(FPCB 등),+1.23%,-1.57%,2714637,27146.4,31
2026-07-05,증강현실(AR),+1.23%,-0.57%,27426,274.3,21
2026-07-05,UAM(도심항공모빌리티),+1.21%,-0.40%,1409352,14093.5,25
2026-07-05,의료AI,+1.21%,-1.07%,80291,802.9,30
2026-07-05,화장품,+1.19%,+0.67%,607527,6075.3,92
2026-07-05,日 수출 규제(국산화 등),+1.17%,-1.89%,241296,2413.0,19
2026-07-05,두나무(Dunamu),+1.16%,-2.20%,91010,910.1,11
2026-07-05,밸류업(25년 기업가치 제고계획 발표),+1.15%,-0.04%,4475391,44753.9,84
2026-07-05,가상현실(VR),+1.14%,-0.57%,9746800,97468.0,27
2026-07-05,낙태/피임,+1.12%,-1.88%,2487,24.9,4
2026-07-05,제지,+1.10%,+0.94%,2369,23.7,14
2026-07-05,수산,+1.10%,+0.81%,2579,25.8,10
2026-07-05,LED장비,+1.10%,-1.37%,743864,7438.6,11
2026-07-05,공기청정기,+1.08%,-1.17%,9848270,98482.7,12
2026-07-05,밸류업(24년 기업가치 제고계획 발표),+1.08%,-0.49%,24279258,242792.6,91
2026-07-05,의료기기,+1.07%,-1.13%,9771300,97713.0,91
2026-07-05,여름,+1.04%,-0.01%,176441,1764.4,28
2026-07-05,도시가스,+1.04%,-0.27%,7564,75.6,9
2026-07-05,퓨리오사AI,+1.04%,-1.68%,8595,86.0,11
2026-07-05,폐배터리,+1.02%,-1.53%,892514,8925.1,20
2026-07-05,비료,+1.01%,-0.61%,6444,64.4,10
2026-07-05,블록체인,+0.97%,+0.04%,748368,7483.7,23
2026-07-05,리비안(RIVIAN),+0.97%,-1.25%,319836,3198.4,21
2026-07-05,비만치료제,+0.97%,-1.08%,428516,4285.2,36
2026-07-05,농업,+0.96%,-0.54%,10434,104.3,23
2026-07-05,유전자 치료제/분석,+0.96%,-1.11%,55936,559.4,42
2026-07-05,코로나19(치료제/백신 개발 등),+0.96%,-2.10%,121035,1210.3,29
2026-07-05,코리아 밸류업 지수(Korea Value-up Index),+0.96%,-0.05%,33512198,335122.0,99
2026-07-05,CCTV＆DVR,+0.92%,-0.02%,13423,134.2,7
2026-07-05,건강기능식품,+0.92%,+0.23%,111925,1119.2,44
2026-07-05,2차전지(생산),+0.91%,-2.70%,391461,3914.6,3
2026-07-05,철강 주요종목,+0.89%,-1.11%,129896,1299.0,11
2026-07-05,"스포츠행사 수혜(올림픽, 월드컵 등)",+0.89%,+0.86%,6471,64.7,9
2026-07-05,해운,+0.88%,+0.09%,29080,290.8,6
2026-07-05,마이크로바이옴,+0.88%,-0.05%,68127,681.3,18
2026-07-05,바이오시밀러(복제 바이오의약품),+0.86%,-1.08%,567537,5675.4,21
2026-07-05,LED,+0.85%,-0.96%,9900658,99006.6,37
2026-07-05,지주사,+0.85%,-0.03%,4132389,41323.9,127
2026-07-05,모더나(MODERNA),+0.85%,+0.51%,107818,1078.2,6
2026-07-05,원격진료/비대면진료(U-Healthcare),+0.84%,-0.73%,73770,737.7,21
2026-07-05,보안주(물리),+0.83%,-0.30%,21172,211.7,19
2026-07-05,日제품 불매운동(수혜),+0.81%,+0.03%,19165,191.7,20
2026-07-05,스테이블코인,+0.80%,-1.00%,417846,4178.5,25
2026-07-05,SI(시스템통합),+0.78%,-0.84%,608434,6084.3,30
2026-07-05,화이자(PFIZER),+0.78%,-0.59%,33298,333.0,5
2026-07-05,모바일솔루션(스마트폰),+0.77%,-0.96%,11345,113.5,23
2026-07-05,전기차(충전소/충전기),+0.76%,-0.39%,896552,8965.5,25
2026-07-05,강관업체(Steel pipe),+0.75%,-0.87%,17522,175.2,11
2026-07-05,리모델링/인테리어,+0.71%,+0.59%,54180,541.8,24
2026-07-05,철도,+0.71%,+0.80%,669140,6691.4,40
2026-07-05,가상화폐(비트코인 등),+0.70%,-0.40%,96100,961.0,25
2026-07-05,mRNA(메신저 리보핵산),+0.70%,-0.69%,188602,1886.0,14
2026-07-05,광고,+0.66%,+0.55%,126613,1266.1,25
2026-07-05,코로나19(음압병실/음압구급차),+0.63%,-1.08%,7195,72.0,7
2026-07-05,탈모 치료,+0.59%,-0.98%,105227,1052.3,27
2026-07-05,렌터카,+0.59%,+0.19%,2643,26.4,4
2026-07-05,교육/온라인 교육,+0.57%,+0.21%,6726,67.3,27
2026-07-05,조선기자재,+0.57%,-1.11%,134349,1343.5,36
2026-07-05,일자리(취업),+0.57%,-1.42%,3405,34.0,9
2026-07-05,항공/저가 항공사(LCC),+0.56%,-0.38%,123444,1234.4,9
2026-07-05,화학섬유,+0.54%,-0.30%,13311,133.1,6
2026-07-05,2차전지(LFP/리튬인산철),+0.51%,-1.15%,204921,2049.2,12
2026-07-05,리튬,+0.51%,-2.09%,657516,6575.2,22
2026-07-05,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),+0.49%,-1.34%,260944,2609.4,17
2026-07-05,건설기계,+0.49%,-0.32%,52393,523.9,16
2026-07-05,건설 대표주,+0.48%,-0.56%,502876,5028.8,6
2026-07-05,2차전지(소재/부품),+0.46%,-1.96%,910220,9102.2,75
2026-07-05,환율하락 수혜,+0.44%,+0.05%,392287,3922.9,23
2026-07-05,요소수,+0.43%,-0.54%,5008,50.1,5
2026-07-05,음식료업종,+0.39%,+0.46%,130113,1301.1,66
2026-07-05,종합상사,+0.35%,-0.11%,338889,3388.9,8
2026-07-05,탄소나노튜브(CNT),+0.31%,-1.44%,55152,551.5,5
2026-07-05,콩/대두,+0.31%,-0.42%,736,7.4,5
2026-07-05,냉각시스템(액침냉각 등),+0.30%,-1.11%,902669,9026.7,13
2026-07-05,원자력발전소 해체,+0.29%,-0.70%,357643,3576.4,15
2026-07-05,보톡스(보툴리눔톡신),+0.28%,+0.17%,118786,1187.9,13
2026-07-05,태풍 및 장마,+0.25%,-0.77%,6423,64.2,10
2026-07-05,철강 중소형,+0.24%,-0.64%,31875,318.8,36
2026-07-05,셰일가스(Shale Gas),+0.24%,-0.34%,365061,3650.6,11
2026-07-05,NFT(대체불가토큰),+0.24%,+0.30%,9752549,97525.5,20
2026-07-05,조선,+0.23%,-1.75%,491460,4914.6,7
2026-07-05,모바일콘텐츠(스마트폰/태블릿PC),+0.22%,+0.35%,2299626,22996.3,32
2026-07-05,리츠(REITs),+0.21%,+0.22%,8640,86.4,22
2026-07-05,전후 재건(우크라/중동 전쟁 등),+0.21%,-0.52%,722391,7223.9,40
2026-07-05,고체산화물 연료전지(SOFC),+0.21%,+0.36%,275555,2755.6,13
2026-07-05,원자력발전,+0.18%,-0.18%,1208428,12084.3,50
2026-07-05,DMZ 평화공원,+0.18%,-0.85%,8459,84.6,18
2026-07-05,SNS(소셜네트워크서비스),+0.12%,-0.27%,286043,2860.4,10
2026-07-05,면역항암제,+0.09%,-2.07%,199835,1998.3,36
2026-07-05,LPG(액화석유가스),+0.08%,+0.24%,99435,994.4,9
2026-07-05,편의점,+0.07%,+0.89%,29718,297.2,5
2026-07-05,골판지 제조,+0.06%,+0.64%,1870,18.7,10
2026-07-05,남-북-러 가스관사업,+0.06%,-0.85%,17636,176.4,13
2026-07-05,타이어,+0.04%,-0.56%,45547,455.5,9
2026-07-05,기업인수목적회사(SPAC),0.00%,-0.03%,1744,17.4,73
2026-07-05,남북경협,-0.01%,+0.19%,229052,2290.5,29
2026-07-05,소매유통,-0.03%,+0.13%,175129,1751.3,19
2026-07-05,영상콘텐츠,-0.04%,0.00%,34479,344.8,35
2026-07-05,미용기기,-0.04%,-0.05%,343291,3432.9,19
2026-07-05,골프,-0.05%,+0.09%,26338,263.4,15
2026-07-05,주유소,-0.06%,+0.32%,121998,1220.0,15
2026-07-05,LNG(액화천연가스),-0.09%,-0.61%,821469,8214.7,26
2026-07-05,해저터널(지하화/지하도로 등),-0.10%,+1.98%,151495,1515.0,9
2026-07-05,조림사업,-0.10%,+1.39%,247452,2474.5,11
2026-07-05,전력저장장치(ESS),-0.13%,-1.10%,1731626,17316.3,41
2026-07-05,부동산 보유 자산주,-0.13%,-0.47%,107060,1070.6,22
2026-07-05,아스콘(아스팔트 콘크리트),-0.15%,+2.10%,29126,291.3,9
2026-07-05,서울고속버스터미널 재개발 수혜,-0.16%,-0.86%,68042,680.4,5
2026-07-05,수자원(양적/질적 개선),-0.20%,+0.79%,744562,7445.6,27
2026-07-05,김밥(냉동김밥 등),-0.23%,+0.73%,898,9.0,6
2026-07-05,면세점,-0.24%,+0.12%,120080,1200.8,8
2026-07-05,홈쇼핑,-0.28%,+0.34%,28645,286.4,4
2026-07-05,메타버스(Metaverse),-0.34%,-0.09%,1048687,10486.9,48
2026-07-05,피팅(관이음쇠)/밸브,-0.36%,-0.67%,11835,118.3,9
2026-07-05,태양광에너지,-0.38%,-1.07%,1953867,19538.7,44
2026-07-05,테마파크,-0.45%,-0.25%,53851,538.5,6
2026-07-05,"주류업(주정, 에탄올 등)",-0.51%,+0.82%,22012,220.1,13
2026-07-05,윤활유,-0.51%,+0.99%,97437,974.4,7
2026-07-05,풍력에너지,-0.57%,-0.28%,1020797,10208.0,36
2026-07-05,호텔/리조트,-0.66%,+0.10%,118620,1186.2,14
2026-07-05,인터넷 대표주,-0.67%,-0.60%,281656,2816.6,2
2026-07-05,전력설비,-0.71%,+2.46%,1846602,18466.0,34
2026-07-05,음원/음반,-0.86%,+0.20%,154797,1548.0,15
2026-07-05,전선,-0.86%,+5.58%,736669,7366.7,8
2026-07-05,게임,-0.94%,+1.45%,305559,3055.6,30
2026-07-05,GTX(수도권 광역급행철도),-0.95%,+1.72%,585250,5852.5,24
2026-07-05,시멘트/레미콘,-1.00%,-0.60%,76198,762.0,15
2026-07-05,정유,-1.07%,+1.66%,94480,944.8,3
2026-07-05,카지노,-1.08%,+0.25%,36950,369.5,6
2026-07-05,통신,-1.08%,-0.18%,116621,1166.2,3
2026-07-05,엔터테인먼트,-1.23%,-0.24%,163150,1631.5,31
2026-07-05,모바일게임(스마트폰),-1.24%,+1.71%,309062,3090.6,36
2026-07-05,MLCC(적층세라믹콘덴서),-1.32%,-1.50%,2353559,23535.6,11
2026-07-05,모듈러주택,-1.35%,+2.17%,447844,4478.4,10
2026-07-05,재난/안전(지진/화재 등),-1.51%,+0.57%,34119,341.2,21
2026-07-05,영화,-1.57%,-1.53%,30500,305.0,12
2026-07-05,우주태양광(페로브스카이트 등),-1.73%,-0.96%,183846,1838.5,10
2026-07-05,백화점,-1.86%,-0.79%,125421,1254.2,6
2026-07-05,2026 하반기 신규상장,-2.88%,+1.79%,114730,1147.3,1
2026-07-05,미디어(방송/신문),-3.13%,-0.91%,9627,96.3,12
2026-07-05,건설 중소형,-4.14%,+5.34%,566144,5661.4,26
