date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-07,고령화 사회(노인복지),-1.64%,-1.63%,10600043,106000.4,35
2026-06-07,건설 중소형,-1.68%,-1.69%,12338,123.4,26
2026-06-07,UAM(도심항공모빌리티),-1.69%,-1.68%,1900944,19009.4,25
2026-06-07,골프,-1.71%,-0.92%,15180,151.8,15
2026-06-07,철강 중소형,-1.72%,-1.53%,21142,211.4,36
2026-06-07,마스크,-1.72%,-2.06%,25458,254.6,22
2026-06-07,부동산 보유 자산주,-1.72%,-0.12%,238176,2381.8,22
2026-06-07,밸류업(24년 기업가치 제고계획 발표),-1.80%,-0.31%,21123431,211234.3,91
2026-06-07,코리아 밸류업 지수(Korea Value-up Index),-1.81%,+0.06%,30360569,303605.7,99
2026-06-07,통신,-1.82%,+1.16%,249793,2497.9,3
2026-06-07,메타버스(Metaverse),-1.83%,-1.85%,3051742,30517.4,48
2026-06-07,전자결제(전자화폐),-1.84%,-1.56%,51790,517.9,13
2026-06-07,보안주(정보),-1.86%,-2.61%,76305,763.0,51
2026-06-07,페인트,-1.86%,-1.13%,19770,197.7,8
2026-06-07,탈모 치료,-1.86%,-1.89%,86818,868.2,26
2026-06-07,항공기부품,-1.87%,-2.89%,753874,7538.7,15
2026-06-07,조림사업,-1.87%,-2.19%,174930,1749.3,11
2026-06-07,자원개발,-1.89%,-0.52%,480066,4800.7,14
2026-06-07,건설기계,-1.89%,-1.34%,55246,552.5,16
2026-06-07,바이오시밀러(복제 바이오의약품),-1.92%,-1.67%,711038,7110.4,21
2026-06-07,쿠팡(coupang),-1.92%,-2.00%,36862,368.6,21
2026-06-07,오가노이드,-1.94%,-2.11%,71302,713.0,8
2026-06-07,코로나19(진단/치료제/백신 개발 등),-1.95%,-1.73%,275124,2751.2,73
2026-06-07,정유,-2.00%,+1.10%,83129,831.3,3
2026-06-07,남-북-러 가스관사업,-2.00%,-1.76%,13270,132.7,13
2026-06-07,가상현실(VR),-2.02%,-1.50%,12322750,123227.5,27
2026-06-07,2026 상반기 신규상장,-2.02%,-2.76%,1348404,13484.0,25
2026-06-07,웹툰,-2.03%,-1.04%,899218,8992.2,15
2026-06-07,탈 플라스틱(친환경/생분해성 등),-2.03%,-1.49%,18544,185.4,8
2026-06-07,보톡스(보툴리눔톡신),-2.04%,-0.22%,46089,460.9,13
2026-06-07,캐릭터상품,-2.05%,-1.31%,6008,60.1,9
2026-06-07,스마트카(SMART CAR),-2.05%,-2.80%,1803263,18032.6,13
2026-06-07,핀테크(FinTech),-2.05%,-1.91%,1135779,11357.8,33
2026-06-07,전후 재건(우크라/중동 전쟁 등),-2.05%,-2.13%,763243,7632.4,40
2026-06-07,LPG(액화석유가스),-2.06%,-0.11%,96920,969.2,9
2026-06-07,마이코플라스마 폐렴,-2.07%,-1.70%,7062,70.6,12
2026-06-07,지주사,-2.10%,-0.95%,3906500,39065.0,127
2026-06-07,마이크로바이옴,-2.12%,-1.25%,47314,473.1,18
2026-06-07,카메라모듈/부품,-2.17%,-1.79%,3956364,39563.6,27
2026-06-07,항공/저가 항공사(LCC),-2.19%,-0.96%,62673,626.7,9
2026-06-07,GTX(수도권 광역급행철도),-2.19%,-1.81%,342902,3429.0,24
2026-06-07,편의점,-2.19%,+0.23%,36090,360.9,5
2026-06-07,음원/음반,-2.20%,-1.23%,141456,1414.6,15
2026-06-07,모바일솔루션(스마트폰),-2.20%,-2.17%,21355,213.6,23
2026-06-07,유심(USIM),-2.22%,-2.96%,1567,15.7,5
2026-06-07,공작기계,-2.23%,-1.71%,17816,178.2,14
2026-06-07,니켈,-2.23%,-2.11%,510714,5107.1,14
2026-06-07,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-2.24%,-1.05%,216871,2168.7,17
2026-06-07,수자원(양적/질적 개선),-2.25%,-1.54%,624555,6245.6,27
2026-06-07,치아 치료(임플란트 등),-2.27%,-1.42%,41033,410.3,14
2026-06-07,석유화학,-2.30%,-1.10%,332703,3327.0,17
2026-06-07,요소수,-2.30%,-2.04%,5291,52.9,5
2026-06-07,황사/미세먼지,-2.31%,-1.77%,77192,771.9,25
2026-06-07,강관업체(Steel pipe),-2.33%,-1.58%,13893,138.9,11
2026-06-07,SNS(소셜네트워크서비스),-2.34%,-0.92%,883291,8832.9,10
2026-06-07,콜드체인(저온 유통),-2.35%,-1.14%,18117,181.2,12
2026-06-07,리비안(RIVIAN),-2.36%,-2.52%,387917,3879.2,21
2026-06-07,피팅(관이음쇠)/밸브,-2.36%,-1.08%,24200,242.0,9
2026-06-07,마리화나(대마),-2.38%,-1.29%,7513,75.1,10
2026-06-07,화학섬유,-2.39%,-1.74%,25690,256.9,6
2026-06-07,NFT(대체불가토큰),-2.41%,-0.85%,11304841,113048.4,20
2026-06-07,철강 주요종목,-2.42%,-2.08%,213000,2130.0,11
2026-06-07,재택근무/스마트워크,-2.42%,-1.65%,25847,258.5,16
2026-06-07,마이데이터,-2.43%,-1.21%,807498,8075.0,11
2026-06-07,재난/안전(지진/화재 등),-2.44%,-2.00%,15681,156.8,21
2026-06-07,스마트홈(홈네트워크),-2.46%,-0.99%,12566641,125666.4,23
2026-06-07,서울고속버스터미널 재개발 수혜,-2.46%,+2.90%,169276,1692.8,5
2026-06-07,LNG(액화천연가스),-2.48%,-1.30%,1040058,10400.6,26
2026-06-07,조선,-2.50%,-1.43%,614339,6143.4,7
2026-06-07,지역화폐,-2.51%,-1.45%,7614,76.1,5
2026-06-07,수소에너지(수소차/연료전지 등),-2.58%,-1.59%,1966909,19669.1,71
2026-06-07,줄기세포,-2.59%,-1.79%,72947,729.5,18
2026-06-07,코로나19(치료제/백신 개발 등),-2.60%,-1.64%,220139,2201.4,29
2026-06-07,스테이블코인,-2.62%,-1.50%,1155868,11558.7,25
2026-06-07,전기차 화재 방지(배터리 열폭주 등),-2.64%,-2.33%,54847,548.5,28
2026-06-07,생명보험,-2.65%,+3.42%,419895,4198.9,5
2026-06-07,김밥(냉동김밥 등),-2.65%,-0.83%,1527,15.3,6
2026-06-07,클라우드 컴퓨팅,-2.66%,-1.02%,1789538,17895.4,36
2026-06-07,폐배터리,-2.67%,-1.90%,1568355,15683.5,20
2026-06-07,전기차,-2.68%,-1.90%,5585358,55853.6,98
2026-06-07,증강현실(AR),-2.71%,-2.21%,58159,581.6,21
2026-06-07,블록체인,-2.72%,-1.10%,1570988,15709.9,23
2026-06-07,SI(시스템통합),-2.73%,-1.45%,1082883,10828.8,30
2026-06-07,셰일가스(Shale Gas),-2.75%,-1.78%,495128,4951.3,11
2026-06-07,폐기물처리,-2.80%,-1.16%,3033,30.3,5
2026-06-07,음성인식,-2.80%,-0.79%,1532398,15324.0,11
2026-06-07,초전도체,-2.80%,-2.38%,189925,1899.2,15
2026-06-07,창투사,-2.81%,-1.96%,102407,1024.1,20
2026-06-07,타이어,-2.81%,-0.06%,72813,728.1,9
2026-06-07,우주태양광(페로브스카이트 등),-2.83%,-1.60%,181600,1816.0,10
2026-06-07,자동차 대표주,-2.86%,-2.38%,1929237,19292.4,7
2026-06-07,스마트폰,-2.86%,-1.87%,12330790,123307.9,62
2026-06-07,삼성페이,-2.90%,-0.96%,10488978,104889.8,26
2026-06-07,조선기자재,-2.91%,-1.80%,149264,1492.6,36
2026-06-07,유전자 치료제/분석,-2.91%,-1.93%,95522,955.2,42
2026-06-07,렌터카,-2.91%,-0.77%,3591,35.9,4
2026-06-07,원격진료/비대면진료(U-Healthcare),-2.93%,-2.08%,53626,536.3,21
2026-06-07,지능형로봇/인공지능(AI),-2.94%,-0.76%,3413476,34134.8,66
2026-06-07,모듈러주택,-2.94%,-1.44%,565265,5652.6,10
2026-06-07,야놀자(Yanolja),-2.96%,-2.91%,87898,879.0,5
2026-06-07,미용기기,-2.97%,-0.66%,230999,2310.0,19
2026-06-07,비철금속,-2.98%,-1.71%,62910,629.1,25
2026-06-07,2차전지(장비),-2.98%,-1.90%,81474,814.7,47
2026-06-07,해저터널(지하화/지하도로 등),-3.03%,-1.69%,82982,829.8,9
2026-06-07,귀금속(금/은),-3.06%,-0.98%,26666,266.7,4
2026-06-07,애플페이,-3.09%,-0.08%,11488,114.9,8
2026-06-07,방위산업/전쟁 및 테러,-3.10%,-2.14%,1371629,13716.3,67
2026-06-07,바이오인식(생체인식),-3.11%,-2.08%,31097,311.0,19
2026-06-07,화이자(PFIZER),-3.13%,-1.64%,38335,383.4,5
2026-06-07,자율주행차,-3.15%,-1.26%,30834169,308341.7,59
2026-06-07,NI(네트워크통합),-3.16%,-2.27%,3844,38.4,7
2026-06-07,mRNA(메신저 리보핵산),-3.22%,-1.31%,406303,4063.0,14
2026-06-07,탄소나노튜브(CNT),-3.24%,-2.48%,107739,1077.4,5
2026-06-07,철도,-3.25%,-2.28%,253174,2531.7,40
2026-06-07,보안주(물리),-3.27%,-0.61%,70572,705.7,19
2026-06-07,면역항암제,-3.27%,-3.06%,265635,2656.3,36
2026-06-07,국내 상장 중국기업,-3.30%,-1.16%,9109,91.1,11
2026-06-07,원자력발전,-3.31%,-1.59%,1222874,12228.7,50
2026-06-07,2차전지(생산),-3.32%,-2.46%,539200,5392.0,3
2026-06-07,로봇(산업용/협동로봇 등),-3.32%,-1.23%,2384515,23845.2,70
2026-06-07,마켓컬리(kurly),-3.34%,-0.96%,157200,1572.0,10
2026-06-07,퓨리오사AI,-3.36%,-2.76%,19768,197.7,11
2026-06-07,태양광에너지,-3.38%,-1.13%,1941235,19412.3,44
2026-06-07,핵융합에너지,-3.45%,-2.82%,525899,5259.0,8
2026-06-07,희귀금속(희토류 등),-3.46%,-2.50%,211489,2114.9,17
2026-06-07,갤럭시 부품주,-3.48%,-1.84%,13397892,133978.9,39
2026-06-07,제대혈,-3.49%,-2.75%,12221,122.2,5
2026-06-07,화폐/금융자동화기기(디지털화폐 등),-3.50%,-2.54%,23461,234.6,10
2026-06-07,풍력에너지,-3.50%,-1.86%,1010701,10107.0,36
2026-06-07,OLED(유기 발광 다이오드),-3.54%,-0.92%,14440911,144409.1,79
2026-06-07,제습기,-3.54%,+0.59%,12338846,123388.5,8
2026-06-07,CCTV＆DVR,-3.57%,-0.41%,54137,541.4,7
2026-06-07,PCB(FPCB 등),-3.59%,-1.30%,3383439,33834.4,31
2026-06-07,스마트그리드(지능형전력망),-3.60%,-2.84%,402299,4023.0,20
2026-06-07,전력설비,-3.63%,-2.00%,1228381,12283.8,34
2026-06-07,2차전지,-3.68%,-1.91%,1821369,18213.7,144
2026-06-07,페라이트,-3.68%,-2.53%,33561,335.6,14
2026-06-07,코로나19(음압병실/음압구급차),-3.70%,-1.77%,12359,123.6,7
2026-06-07,AI 챗봇(챗GPT 등),-3.73%,-1.05%,1315002,13150.0,31
2026-06-07,공기청정기,-3.74%,+0.38%,12629404,126294.0,12
2026-06-07,딥페이크(deepfake),-3.82%,+0.14%,74419,744.2,14
2026-06-07,전자파,-3.84%,-0.58%,310388,3103.9,12
2026-06-07,우주항공산업(누리호/인공위성 등),-3.89%,-2.22%,879560,8795.6,37
2026-06-07,두나무(Dunamu),-3.90%,-1.12%,136767,1367.7,11
2026-06-07,2차전지(소재/부품),-3.92%,-1.82%,1048551,10485.5,75
2026-06-07,모더나(MODERNA),-3.93%,-2.72%,92285,922.9,6
2026-06-07,폴더블폰,-3.96%,-1.84%,13607380,136073.8,24
2026-06-07,건설 대표주,-4.01%,-0.94%,611745,6117.4,6
2026-06-07,日 수출 규제(국산화 등),-4.01%,-1.24%,178795,1788.0,20
2026-06-07,전기차(충전소/충전기),-4.07%,-1.30%,1528813,15288.1,25
2026-06-07,아이폰,-4.09%,-1.68%,26177029,261770.3,20
2026-06-07,전력저장장치(ESS),-4.10%,-1.97%,3310957,33109.6,40
2026-06-07,양자암호/양자컴퓨팅,-4.16%,-3.49%,338472,3384.7,26
2026-06-07,스마트팩토리(스마트공장),-4.29%,-0.58%,1157625,11576.2,39
2026-06-07,인터넷 대표주,-4.33%,+2.47%,878164,8781.6,2
2026-06-07,LED,-4.39%,-0.48%,12711302,127113.0,38
2026-06-07,반도체 장비,-4.44%,+0.36%,4013434,40134.3,94
2026-06-07,고체산화물 연료전지(SOFC),-4.44%,-1.23%,144679,1446.8,13
2026-06-07,원자력발전소 해체,-4.54%,-1.52%,512640,5126.4,15
2026-06-07,2차전지(전고체),-4.54%,-2.12%,3463201,34632.0,30
2026-06-07,리튬,-4.55%,-2.66%,675838,6758.4,22
2026-06-07,2차전지(LFP/리튬인산철),-4.58%,-3.17%,307913,3079.1,12
2026-06-07,반도체 기판(FC-BGA/PCB/MLB 등),-4.64%,-0.95%,4430432,44304.3,14
2026-06-07,반도체 재료/부품,-4.71%,-0.01%,889037,8890.4,69
2026-06-07,전력반도체,-4.81%,-1.04%,22057002,220570.0,19
2026-06-07,피지컬 AI/휴머노이드 로봇,-4.83%,-1.01%,15875872,158758.7,42
2026-06-07,종합상사,-4.88%,+0.03%,520926,5209.3,8
2026-06-07,HBM(고대역폭메모리),-4.96%,+0.72%,22527525,225275.2,33
2026-06-07,2차전지(나트륨이온),-4.97%,-1.76%,789025,7890.2,9
2026-06-07,전선,-4.99%,-1.84%,302268,3022.7,8
2026-06-07,5G(5세대 이동통신),-5.03%,-1.07%,13598401,135984.0,54
2026-06-07,시스템반도체,-5.08%,-1.31%,22904535,229045.4,57
2026-06-07,무선충전기술,-5.08%,-0.60%,13429598,134296.0,12
2026-06-07,유리 기판,-5.21%,-0.81%,3011137,30111.4,20
2026-06-07,통신장비,-5.22%,-1.52%,538824,5388.2,46
2026-06-07,마이크로 LED,-5.28%,-0.80%,12298932,122989.3,11
2026-06-07,광통신(광케이블/광섬유 등),-5.31%,-0.62%,740406,7404.1,14
2026-06-07,냉각시스템(액침냉각 등),-5.35%,-0.62%,2316562,23165.6,13
2026-06-07,소캠(SOCAMM),-5.42%,+0.76%,22128175,221281.8,11
2026-06-07,LED장비,-5.51%,-0.08%,765161,7651.6,11
2026-06-07,CXL(컴퓨트익스프레스링크),-5.53%,-0.10%,21961848,219618.5,13
2026-06-07,플렉서블 디스플레이,-5.77%,-1.31%,11308344,113083.4,25
2026-06-07,스페이스X(SpaceX),-5.78%,-3.28%,542307,5423.1,12
2026-06-07,반도체 대표주(생산),-5.93%,+0.52%,21831175,218311.8,3
2026-06-07,뉴로모픽 반도체,-6.24%,+0.17%,10425020,104250.2,7
2026-06-07,온디바이스 AI,-6.35%,-0.52%,25718517,257185.2,24
2026-06-07,IT 대표주,-6.97%,+0.42%,24212854,242128.5,6
