date,theme,chg,chg_3d,value_mil,value_eok,count
2026-06-30,HBM(고대역폭메모리),+1.21%,+0.75%,23376499,233765.0,33
2026-06-30,자전거,+1.19%,+0.91%,833,8.3,3
2026-06-30,스마트그리드(지능형전력망),+1.16%,+0.19%,514689,5146.9,20
2026-06-30,LED,+1.09%,+0.28%,9984512,99845.1,37
2026-06-30,미디어(방송/신문),+1.03%,-0.32%,2937,29.4,11
2026-06-30,공기청정기,+1.02%,+0.10%,9824597,98246.0,12
2026-06-30,고체산화물 연료전지(SOFC),+0.97%,+1.10%,427113,4271.1,13
2026-06-30,OLED(유기 발광 다이오드),+0.95%,+0.47%,11236383,112363.8,79
2026-06-30,영상콘텐츠,+0.88%,+0.97%,21352,213.5,34
2026-06-30,온디바이스 AI,+0.84%,-0.70%,26420703,264207.0,24
2026-06-30,전자파,+0.80%,-0.60%,222730,2227.3,12
2026-06-30,웹툰,+0.71%,+0.22%,210646,2106.5,15
2026-06-30,냉각시스템(액침냉각 등),+0.68%,+1.38%,884260,8842.6,13
2026-06-30,광고,+0.67%,+0.24%,14486,144.9,24
2026-06-30,자원개발,+0.67%,+0.79%,426990,4269.9,14
2026-06-30,유리 기판,+0.55%,+0.40%,2877510,28775.1,20
2026-06-30,골판지 제조,+0.47%,-0.93%,2352,23.5,10
2026-06-30,CXL(컴퓨트익스프레스링크),+0.45%,-0.43%,22618705,226187.0,13
2026-06-30,구제역/광우병 수혜,+0.39%,+0.28%,7283,72.8,20
2026-06-30,생명보험,+0.37%,-0.13%,230608,2306.1,5
2026-06-30,영화,+0.33%,+0.01%,23990,239.9,11
2026-06-30,AI 챗봇(챗GPT 등),+0.32%,+1.22%,465466,4654.7,31
2026-06-30,모바일콘텐츠(스마트폰/태블릿PC),+0.30%,+0.80%,2704183,27041.8,32
2026-06-30,태양광에너지,+0.29%,+1.98%,2457539,24575.4,44
2026-06-30,시스템반도체,+0.26%,-0.42%,23445110,234451.1,57
2026-06-30,스테이블코인,+0.26%,+0.40%,241473,2414.7,25
2026-06-30,핵융합에너지,+0.23%,+0.13%,413278,4132.8,8
2026-06-30,희귀금속(희토류 등),+0.20%,+0.32%,183494,1834.9,17
2026-06-30,기업인수목적회사(SPAC),+0.19%,+0.04%,420954,4209.5,73
2026-06-30,패션/의류,+0.18%,-0.57%,474162,4741.6,59
2026-06-30,블록체인,+0.17%,+0.90%,725166,7251.7,23
2026-06-30,공작기계,+0.16%,+0.06%,29073,290.7,14
2026-06-30,게임,+0.15%,+1.00%,297950,2979.5,30
2026-06-30,카카오뱅크(kakao BANK),+0.13%,+1.09%,368231,3682.3,11
2026-06-30,스페이스X(SpaceX),+0.13%,+0.30%,675494,6754.9,14
2026-06-30,보안주(물리),+0.12%,+0.72%,28994,289.9,19
2026-06-30,모바일게임(스마트폰),+0.11%,+1.01%,300483,3004.8,36
2026-06-30,SI(시스템통합),+0.09%,+0.25%,557278,5572.8,30
2026-06-30,지능형로봇/인공지능(AI),+0.09%,+0.20%,690510,6905.1,66
2026-06-30,은행,+0.09%,+0.40%,666736,6667.4,11
2026-06-30,삼성페이,+0.06%,-0.39%,9477726,94777.3,26
2026-06-30,교육/온라인 교육,+0.04%,+0.56%,7054,70.5,27
2026-06-30,수소에너지(수소차/연료전지 등),+0.04%,+0.53%,1543599,15436.0,72
2026-06-30,NFT(대체불가토큰),+0.04%,+1.13%,9660248,96602.5,20
2026-06-30,제습기,+0.03%,+0.82%,9746994,97469.9,8
2026-06-30,인터넷은행,+0.01%,+0.65%,439539,4395.4,31
2026-06-30,콜드체인(저온 유통),+0.01%,+0.44%,20034,200.3,12
2026-06-30,렌터카,0.00%,+0.60%,1287,12.9,4
2026-06-30,리츠(REITs),-0.03%,+0.16%,11099,111.0,22
2026-06-30,출산장려정책,-0.05%,+0.56%,7962,79.6,23
2026-06-30,보안주(정보),-0.07%,+0.13%,33677,336.8,51
2026-06-30,육계,-0.12%,-0.85%,3133,31.3,9
2026-06-30,손해보험,-0.12%,+1.60%,143693,1436.9,8
2026-06-30,테마파크,-0.12%,+0.54%,59917,599.2,6
2026-06-30,STO(토큰증권 발행),-0.12%,+0.28%,661077,6610.8,25
2026-06-30,마켓컬리(kurly),-0.16%,+1.06%,64988,649.9,10
2026-06-30,탈 플라스틱(친환경/생분해성 등),-0.16%,-0.35%,4861,48.6,8
2026-06-30,김밥(냉동김밥 등),-0.16%,+1.02%,574,5.7,6
2026-06-30,우주태양광(페로브스카이트 등),-0.16%,+0.54%,158331,1583.3,10
2026-06-30,황사/미세먼지,-0.18%,+0.80%,44398,444.0,25
2026-06-30,日 수출 규제(국산화 등),-0.18%,+0.40%,291848,2918.5,19
2026-06-30,스마트폰,-0.19%,-0.23%,10399515,103995.1,62
2026-06-30,카메라모듈/부품,-0.20%,+0.50%,3058881,30588.8,27
2026-06-30,리모델링/인테리어,-0.21%,+0.74%,34976,349.8,24
2026-06-30,플렉서블 디스플레이,-0.28%,+0.33%,10171930,101719.3,25
2026-06-30,로봇(산업용/협동로봇 등),-0.28%,-0.22%,719615,7196.1,71
2026-06-30,키오스크(KIOSK),-0.32%,-0.51%,1762,17.6,10
2026-06-30,야놀자(Yanolja),-0.36%,+0.96%,24590,245.9,5
2026-06-30,제지,-0.39%,+0.24%,2516,25.2,14
2026-06-30,마이크로 LED,-0.39%,-1.00%,9725851,97258.5,11
2026-06-30,화장품,-0.40%,+0.97%,459541,4595.4,92
2026-06-30,자율주행차,-0.42%,-0.04%,27053657,270536.6,60
2026-06-30,스마트팩토리(스마트공장),-0.42%,+0.26%,795574,7955.7,38
2026-06-30,아이폰,-0.44%,-0.15%,26003687,260036.9,20
2026-06-30,소매유통,-0.45%,+1.03%,188766,1887.7,19
2026-06-30,종합상사,-0.45%,+0.54%,415113,4151.1,8
2026-06-30,음식료업종,-0.47%,+0.81%,136520,1365.2,66
2026-06-30,증강현실(AR),-0.48%,+0.70%,35820,358.2,21
2026-06-30,전력저장장치(ESS),-0.48%,+1.08%,2122097,21221.0,41
2026-06-30,증권,-0.50%,+0.99%,311830,3118.3,21
2026-06-30,음성인식,-0.53%,+0.12%,367753,3677.5,11
2026-06-30,쿠팡(coupang),-0.56%,+0.51%,16418,164.2,21
2026-06-30,원격진료/비대면진료(U-Healthcare),-0.57%,+1.92%,119950,1199.5,21
2026-06-30,코리아 밸류업 지수(Korea Value-up Index),-0.57%,+0.77%,28133565,281335.7,99
2026-06-30,메타버스(Metaverse),-0.58%,+0.26%,893913,8939.1,48
2026-06-30,재택근무/스마트워크,-0.59%,+0.67%,5859,58.6,15
2026-06-30,니켈,-0.60%,+0.20%,542965,5429.6,14
2026-06-30,조림사업,-0.61%,+0.92%,304312,3043.1,11
2026-06-30,5G(5세대 이동통신),-0.63%,-1.09%,10439444,104394.4,54
2026-06-30,전기차(충전소/충전기),-0.63%,+0.77%,899932,8999.3,25
2026-06-30,엔젤산업,-0.64%,-0.29%,9379,93.8,26
2026-06-30,지주사,-0.65%,+0.85%,4799169,47991.7,126
2026-06-30,풍력에너지,-0.65%,+1.71%,1183668,11836.7,36
2026-06-30,철도,-0.65%,+0.28%,250084,2500.8,40
2026-06-30,SNS(소셜네트워크서비스),-0.65%,+1.22%,211650,2116.5,10
2026-06-30,코로나19(음압병실/음압구급차),-0.65%,+2.32%,13960,139.6,7
2026-06-30,윤활유,-0.65%,-0.43%,102067,1020.7,7
2026-06-30,클라우드 컴퓨팅,-0.67%,+0.65%,693757,6937.6,35
2026-06-30,피지컬 AI/휴머노이드 로봇,-0.67%,-0.01%,10847798,108478.0,42
2026-06-30,아프리카 돼지열병(ASF),-0.71%,+0.12%,21541,215.4,31
2026-06-30,귀금속(금/은),-0.73%,+0.65%,30067,300.7,4
2026-06-30,스마트홈(홈네트워크),-0.74%,+0.22%,9837046,98370.5,23
2026-06-30,건설기계,-0.77%,+0.70%,64848,648.5,16
2026-06-30,"스포츠행사 수혜(올림픽, 월드컵 등)",-0.78%,+0.19%,7082,70.8,9
2026-06-30,정유,-0.81%,+0.06%,98949,989.5,3
2026-06-30,모더나(MODERNA),-0.82%,+1.77%,133190,1331.9,6
2026-06-30,바이오인식(생체인식),-0.83%,+0.78%,16319,163.2,19
2026-06-30,전기차 화재 방지(배터리 열폭주 등),-0.86%,+0.31%,23693,236.9,28
2026-06-30,초전도체,-0.88%,-0.04%,274931,2749.3,15
2026-06-30,서울고속버스터미널 재개발 수혜,-0.88%,-0.09%,48578,485.8,5
2026-06-30,IT 대표주,-0.89%,+0.19%,23161704,231617.0,6
2026-06-30,여름,-0.91%,+0.10%,195667,1956.7,28
2026-06-30,주유소,-0.91%,-0.04%,168914,1689.1,15
2026-06-30,2차전지(장비),-0.92%,+0.46%,72401,724.0,47
2026-06-30,우주항공산업(누리호/인공위성 등),-0.96%,-0.21%,835052,8350.5,37
2026-06-30,모바일솔루션(스마트폰),-0.99%,+0.66%,10831,108.3,23
2026-06-30,밸류업(25년 기업가치 제고계획 발표),-1.01%,+0.95%,4772384,47723.8,84
2026-06-30,자동차부품,-1.02%,+0.53%,648592,6485.9,146
2026-06-30,핀테크(FinTech),-1.03%,+0.99%,559536,5595.4,33
2026-06-30,해저터널(지하화/지하도로 등),-1.05%,+1.37%,94084,940.8,9
2026-06-30,애플페이,-1.07%,+0.64%,3336,33.4,8
2026-06-30,가상현실(VR),-1.09%,+0.08%,9739253,97392.5,27
2026-06-30,DMZ 평화공원,-1.09%,-0.28%,12250,122.5,18
2026-06-30,지역화폐,-1.11%,+1.91%,8393,83.9,5
2026-06-30,의료AI,-1.12%,+0.93%,116860,1168.6,30
2026-06-30,폐기물처리,-1.15%,+0.21%,2011,20.1,5
2026-06-30,가상화폐(비트코인 등),-1.16%,+0.47%,66936,669.4,25
2026-06-30,2025 하반기 신규상장,-1.16%,+0.22%,89499,895.0,66
2026-06-30,갤럭시 부품주,-1.18%,-0.10%,12366138,123661.4,39
2026-06-30,건강기능식품,-1.18%,+0.51%,93652,936.5,44
2026-06-30,마이데이터,-1.18%,-1.22%,167321,1673.2,11
2026-06-30,아스콘(아스팔트 콘크리트),-1.21%,+0.86%,6222,62.2,9
2026-06-30,리튬,-1.26%,+2.75%,1005967,10059.7,22
2026-06-30,밸류업(24년 기업가치 제고계획 발표),-1.26%,+0.89%,20062094,200620.9,91
2026-06-30,전기차,-1.27%,+0.43%,2444779,24447.8,98
2026-06-30,화폐/금융자동화기기(디지털화폐 등),-1.28%,-0.25%,13861,138.6,10
2026-06-30,드론(Drone),-1.28%,+0.51%,455285,4552.9,29
2026-06-30,광통신(광케이블/광섬유 등),-1.28%,-1.77%,268501,2685.0,14
2026-06-30,그래핀,-1.29%,+0.30%,8807,88.1,13
2026-06-30,농업,-1.31%,+0.32%,8838,88.4,23
2026-06-30,철강 중소형,-1.35%,-0.23%,96612,966.1,36
2026-06-30,엔터테인먼트,-1.35%,+0.89%,111604,1116.0,30
2026-06-30,편의점,-1.37%,+0.83%,27440,274.4,5
2026-06-30,마스크,-1.39%,-1.50%,12526,125.3,22
2026-06-30,의료기기,-1.41%,+0.89%,9824763,98247.6,91
2026-06-30,항공기부품,-1.45%,-0.30%,594046,5940.5,15
2026-06-30,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-1.48%,+0.70%,411106,4111.1,17
2026-06-30,코로나19(진단키트),-1.50%,+1.12%,28220,282.2,40
2026-06-30,종합 물류,-1.52%,+0.91%,44181,441.8,16
2026-06-30,LPG(액화석유가스),-1.52%,-0.07%,104698,1047.0,9
2026-06-30,3D 프린터,-1.52%,+0.58%,48732,487.3,11
2026-06-30,폴더블폰,-1.54%,+0.29%,12450914,124509.1,24
2026-06-30,치아 치료(임플란트 등),-1.55%,+1.05%,11905,119.0,14
2026-06-30,건설 중소형,-1.61%,+3.45%,342447,3424.5,26
2026-06-30,철강 주요종목,-1.62%,+0.12%,156170,1561.7,11
2026-06-30,양자암호/양자컴퓨팅,-1.62%,-0.97%,144561,1445.6,26
2026-06-30,미용기기,-1.63%,+1.26%,295171,2951.7,19
2026-06-30,"주류업(주정, 에탄올 등)",-1.64%,-1.06%,19836,198.4,13
2026-06-30,원자력발전소 해체,-1.65%,+0.21%,342793,3427.9,15
2026-06-30,뉴로모픽 반도체,-1.67%,+0.02%,9453065,94530.6,7
2026-06-30,해운,-1.70%,-0.35%,29202,292.0,6
2026-06-30,2차전지,-1.70%,+0.71%,1827603,18276.0,144
2026-06-30,보톡스(보툴리눔톡신),-1.72%,+1.76%,137587,1375.9,13
2026-06-30,화이자(PFIZER),-1.72%,+1.17%,25272,252.7,5
2026-06-30,퓨리오사AI,-1.73%,+1.28%,11837,118.4,11
2026-06-30,태풍 및 장마,-1.74%,+1.28%,13009,130.1,10
2026-06-30,유전자 치료제/분석,-1.75%,+0.37%,54489,544.9,42
2026-06-30,통신장비,-1.76%,-1.08%,155797,1558.0,46
2026-06-30,"백신/진단시약/방역(신종플루, AI 등)",-1.76%,+0.66%,92220,922.2,43
2026-06-30,GTX(수도권 광역급행철도),-1.76%,+2.16%,619325,6193.2,24
2026-06-30,日제품 불매운동(수혜),-1.76%,-1.39%,17398,174.0,20
2026-06-30,자동차 대표주,-1.77%,+0.07%,738573,7385.7,7
2026-06-30,UAM(도심항공모빌리티),-1.79%,+0.36%,1050807,10508.1,25
2026-06-30,딥페이크(deepfake),-1.79%,+0.41%,5275,52.8,14
2026-06-30,사료,-1.81%,+1.42%,4639,46.4,18
2026-06-30,면세점,-1.81%,+1.56%,108644,1086.4,8
2026-06-30,통신,-1.84%,+0.56%,108041,1080.4,3
2026-06-30,원자력발전,-1.89%,+0.74%,1083385,10833.9,50
2026-06-30,비철금속,-1.91%,+0.19%,46955,469.6,25
2026-06-30,낙태/피임,-1.91%,-1.14%,5406,54.1,4
2026-06-30,도시가스,-1.95%,+0.65%,7889,78.9,9
2026-06-30,페인트,-1.95%,+0.82%,27551,275.5,8
2026-06-30,전후 재건(우크라/중동 전쟁 등),-1.95%,+0.59%,742098,7421.0,40
2026-06-30,방위산업/전쟁 및 테러,-1.96%,-0.24%,1079264,10792.6,67
2026-06-30,카지노,-1.97%,+0.91%,20439,204.4,6
2026-06-30,줄기세포,-1.97%,+0.80%,20565,205.7,18
2026-06-30,마이코플라스마 폐렴,-1.98%,+0.64%,3548,35.5,12
2026-06-30,피팅(관이음쇠)/밸브,-1.99%,+0.85%,16370,163.7,9
2026-06-30,비료,-2.01%,+0.34%,5230,52.3,10
2026-06-30,홈쇼핑,-2.02%,+0.38%,24881,248.8,4
2026-06-30,창투사,-2.04%,+0.49%,29240,292.4,20
2026-06-30,강관업체(Steel pipe),-2.06%,-0.42%,15754,157.5,11
2026-06-30,음원/음반,-2.07%,+1.20%,104749,1047.5,15
2026-06-30,전자결제(전자화폐),-2.07%,+1.29%,17352,173.5,13
2026-06-30,마이크로바이옴,-2.10%,+0.72%,50895,508.9,18
2026-06-30,mRNA(메신저 리보핵산),-2.15%,+1.26%,134236,1342.4,14
2026-06-30,남-북-러 가스관사업,-2.19%,-0.58%,19513,195.1,13
2026-06-30,화학섬유,-2.19%,-0.12%,15443,154.4,6
2026-06-30,백화점,-2.21%,+1.14%,154156,1541.6,6
2026-06-30,캐릭터상품,-2.23%,+0.67%,6619,66.2,9
2026-06-30,2차전지(소재/부품),-2.23%,+0.87%,1148952,11489.5,75
2026-06-30,NI(네트워크통합),-2.28%,+0.90%,2318,23.2,7
2026-06-30,부동산 보유 자산주,-2.30%,+1.01%,87479,874.8,22
2026-06-30,고령화 사회(노인복지),-2.33%,+1.17%,9611247,96112.5,35
2026-06-30,셰일가스(Shale Gas),-2.35%,+0.38%,336665,3366.7,11
2026-06-30,조선기자재,-2.40%,+0.02%,128747,1287.5,36
2026-06-30,환율하락 수혜,-2.46%,+0.67%,393746,3937.5,23
2026-06-30,겨울,-2.53%,+1.06%,80980,809.8,22
2026-06-30,여행,-2.54%,+1.87%,9372,93.7,9
2026-06-30,LNG(액화천연가스),-2.54%,+0.71%,1027923,10279.2,26
2026-06-30,치매,-2.56%,+0.37%,175595,1756.0,50
2026-06-30,2차전지(전고체),-2.59%,+0.72%,3415628,34156.3,30
2026-06-30,오가노이드,-2.59%,+1.21%,107916,1079.2,8
2026-06-30,석유화학,-2.60%,+0.32%,244520,2445.2,18
2026-06-30,항공/저가 항공사(LCC),-2.65%,+0.56%,60121,601.2,9
2026-06-30,리비안(RIVIAN),-2.66%,+0.81%,341860,3418.6,21
2026-06-30,제약업체,-2.67%,+0.79%,343896,3439.0,86
2026-06-30,코로나19(진단/치료제/백신 개발 등),-2.73%,+0.71%,187704,1877.0,73
2026-06-30,콩/대두,-2.76%,+1.00%,557,5.6,5
2026-06-30,건설 대표주,-2.80%,+0.69%,512877,5128.8,6
2026-06-30,폐배터리,-2.82%,+1.07%,1061947,10619.5,20
2026-06-30,일자리(취업),-2.93%,+0.67%,3890,38.9,9
2026-06-30,남북경협,-2.96%,+0.80%,263621,2636.2,29
2026-06-30,탈모 치료,-3.02%,-0.87%,103602,1036.0,27
2026-06-30,인터넷 대표주,-3.04%,+1.34%,207473,2074.7,2
2026-06-30,호텔/리조트,-3.06%,+1.11%,120755,1207.5,14
2026-06-30,요소수,-3.11%,+0.52%,3987,39.9,5
2026-06-30,바이오시밀러(복제 바이오의약품),-3.40%,+1.86%,518324,5183.2,21
2026-06-30,2차전지(LFP/리튬인산철),-3.50%,+1.49%,323420,3234.2,12
2026-06-30,비만치료제,-3.55%,+0.75%,373234,3732.3,36
2026-06-30,2026 상반기 신규상장,-3.58%,+0.95%,838880,8388.8,31
2026-06-30,타이어,-3.67%,+1.24%,73829,738.3,9
2026-06-30,면역항암제,-4.02%,+0.48%,238204,2382.0,36
2026-06-30,2차전지(나트륨이온),-4.07%,+1.35%,935692,9356.9,9
2026-06-30,두나무(Dunamu),-4.27%,+0.35%,70846,708.5,11
2026-06-30,조선,-4.35%,-0.60%,544469,5444.7,7
2026-06-30,제대혈,-4.42%,+1.37%,12439,124.4,5
2026-06-30,코로나19(치료제/백신 개발 등),-4.79%,-0.13%,153191,1531.9,29
2026-06-30,탄소나노튜브(CNT),-5.00%,+0.95%,115146,1151.5,5
2026-06-30,시멘트/레미콘,-5.20%,-0.58%,96282,962.8,15
2026-06-30,2차전지(생산),-6.02%,+1.94%,555576,5555.8,3
